,year,player_name,distance_avg,average,bin
1656,2012,"
Brendon de Jonge
",288.8,1.083,16
1657,2012,"
George McNeill
",288.8,0.013000000000000001,16
1658,2012,"
Rod Pampling
",288.8,-0.02,16
1659,2012,"
Brendan Steele
",288.8,-0.517,16
1660,2012,"
Brandt Snedeker
",288.7,1.01,16
1661,2012,"
Webb Simpson
",288.6,1.123,16
1662,2012,"
Blake Adams
",288.4,0.35600000000000004,16
1663,2012,"
John Huh
",288.3,0.564,16
1664,2012,"
Matt Bettencourt
",288.2,-1.262,16
1665,2012,"
J.J. Henry
",288.1,0.255,16
1666,2012,"
Kevin Kisner
",287.9,-0.139,15
1667,2012,"
Hunter Haas
",287.6,-0.109,15
1668,2012,"
Ryan Moore
",287.6,0.847,15
1669,2012,"
Freddie Jacobson
",287.4,0.109,15
1670,2012,"
Rory Sabbatini
",287.4,-0.013999999999999999,15
1671,2012,"
Steve Wheatcroft
",286.9,-0.506,15
1672,2012,"
Ben Crane
",286.8,0.591,15
1673,2012,"
Billy Mayfair
",286.8,-0.077,15
1674,2012,"
Robert Allenby
",286.7,-0.626,15
1675,2012,"
David Hearn
",286.7,0.261,15
1676,2012,"
Chris Stroud
",286.6,0.121,15
1677,2012,"
Jonas Blixt
",286.3,1.062,15
1678,2012,"
Matt Kuchar
",286.2,1.382,15
1679,2012,"
Vaughn Taylor
",286.0,0.03,15
1680,2012,"
Marco Dawson
",285.9,-1.215,14
1681,2012,"
Dicky Pride
",285.9,-0.09,14
1682,2012,"
Russell Knox
",285.8,0.179,14
1683,2012,"
Sung Kang
",285.7,-1.761,14
1684,2012,"
Richard Lee
",285.6,0.179,14
1685,2012,"
Charlie Wi
",285.6,0.28300000000000003,14
1686,2012,"
Matt Every
",285.5,0.613,14
1687,2012,"
Graeme McDowell
",285.5,0.37200000000000005,14
1688,2012,"
Tommy Biershenk
",285.4,-1.227,14
1689,2012,"
William McGirt
",285.4,0.253,14
1690,2012,"
Steve Stricker
",285.4,1.295,14
1691,2012,"
Jeff Maggert
",285.3,0.03,14
1692,2012,"
Cameron Beckman
",285.2,-0.6890000000000001,14
1693,2012,"
Bob Estes
",285.2,0.36200000000000004,14
1694,2012,"
Arjun Atwal
",285.1,-0.66,14
1695,2012,"
Ian Poulter
",285.0,0.564,14
1696,2012,"
Y.E. Yang
",284.9,-0.146,14
1697,2012,"
Alexandre Rocha
",284.6,-0.856,14
1698,2012,"
Kris Blanks
",284.5,-0.061,14
1699,2012,"
Michael Bradley
",284.5,-0.9540000000000001,14
1700,2012,"
Ted Potter Jr.
",284.5,,14
1701,2012,"
Kyle Thompson
",284.2,-1.3980000000000001,14
1702,2012,"
D.A. Points
",284.0,0.284,14
1703,2012,"
Johnson Wagner
",284.0,0.385,14
1704,2012,"
Nathan Green
",283.8,-0.1,13
1705,2012,"
Stephen Ames
",283.7,-0.9059999999999999,13
1706,2012,"
Spencer Levin
",283.7,0.262,13
1707,2012,"
Brendon Todd
",283.6,-1.19,13
1708,2012,"
Michael Thompson
",283.4,0.106,13
1709,2012,"
Stuart Appleby
",283.3,-0.128,13
1710,2012,"
Ken Duke
",282.6,0.654,13
1711,2012,"
Chez Reavie
",282.5,-0.045,13
1712,2012,"
K.J. Choi
",282.3,0.255,13
1713,2012,"
Greg Chalmers
",282.0,0.642,13
1714,2012,"
Gary Christian
",281.9,0.149,12
1715,2012,"
Kevin Na
",281.5,0.445,12
1716,2012,"
Scott Dunlap
",281.4,-0.6,12
1717,2012,"
John Mallinger
",281.4,0.218,12
1718,2012,"
Zach Johnson
",281.1,1.197,12
1719,2012,"
Rocco Mediate
",280.7,-0.10800000000000001,12
1720,2012,"
Luke Donald
",280.1,1.641,12
1721,2012,"
Jim Furyk
",280.0,1.7519999999999998,12
1722,2012,"
Justin Leonard
",279.4,-0.615,11
1723,2012,"
Patrick Sheehan
",279.3,-1.261,11
1724,2012,"
Jason Bohn
",279.2,-0.18,11
1725,2012,"
Heath Slocum
",278.9,-0.035,11
1726,2012,"
David Mathis
",278.1,-0.105,11
1727,2012,"
Brian Gay
",277.7,0.14800000000000002,10
1728,2012,"
Bryce Molder
",277.5,0.321,10
1729,2012,"
Brian Davis
",277.1,0.594,10
1730,2012,"
Tim Clark
",276.7,0.301,10
1731,2012,"
Ryuji Imada
",276.4,-0.91,10
1732,2012,"
Jerry Kelly
",276.1,-0.067,10
1733,2012,"
Mark Wilson
",276.0,-0.245,10
1734,2012,"
David Toms
",275.5,0.191,9
1735,2012,"
Billy Hurley III
",275.3,-1.324,9
1736,2012,"
Ben Curtis
",274.8,0.9059999999999999,9
1737,2012,"
Tom Pernice Jr.
",273.9,-1.127,8
1738,2012,"
Chris DiMarco
",273.0,-0.47700000000000004,8
1739,2012,"
Colt Knost
",272.5,-0.981,8
1740,2012,"
Gavin Coles
",271.2,-0.289,7
1741,2012,"
Nick O'Hern
",268.9,-0.489,6
1742,2013,"
Luke List
",306.3,-1.344,25
1743,2013,"
Dustin Johnson
",305.8,0.805,24
1744,2013,"
Nicolas Colsaerts
",305.7,-0.268,24
1745,2013,"
Gary Woodland
",303.8,0.45899999999999996,23
1746,2013,"
Bubba Watson
",303.7,1.069,23
1747,2013,"
Jason Kokrak
",303.2,0.19,23
1748,2013,"
Robert Garrigus
",302.4,0.11599999999999999,23
1749,2013,"
Rory McIlroy
",302.2,0.985,23
1750,2013,"
Eric Meierdierks
",301.9,-1.476,22
1751,2013,"
Ryan Palmer
",301.5,0.883,22
1752,2013,"
Keegan Bradley
",300.6,1.403,22
1753,2013,"
Martin Flores
",300.4,0.426,22
1754,2013,"
Steven Bowditch
",300.2,-0.32899999999999996,22
1755,2013,"
Sean O'Hair
",299.7,-1.022,21
1756,2013,"
Tag Ridings
",299.6,-0.171,21
1757,2013,"
Jason Day
",299.3,0.976,21
1758,2013,"
Jim Herman
",299.2,0.053,21
1759,2013,"
Seung-Yul Noh
",298.8,-0.47200000000000003,21
1760,2013,"
Graham DeLaet
",298.6,1.069,21
1761,2013,"
Jimmy Walker
",298.5,0.93,21
1762,2013,"
Scott Piercy
",298.2,-0.083,21
1763,2013,"
Kyle Stanley
",298.1,-0.332,21
1764,2013,"
Adam Scott
",297.8,1.31,20
1765,2013,"
Robert Streb
",297.7,-0.231,20
1766,2013,"
Shawn Stefani
",297.2,-0.235,20
1767,2013,"
Brad Fritsch
",297.0,-0.046,20
1768,2013,"
Justin Rose
",296.6,1.723,20
1769,2013,"
Bobby Gates
",296.2,-1.3980000000000001,20
1770,2013,"
Charl Schwartzel
",296.1,1.268,20
1771,2013,"
Scott Stallings
",295.7,-0.235,19
1772,2013,"
John Rollins
",295.6,0.22699999999999998,19
1773,2013,"
Charlie Beljan
",295.4,-0.524,19
1774,2013,"
Morgan Hoffmann
",295.4,0.318,19
1775,2013,"
Peter Hanson
",295.3,0.508,19
1776,2013,"
Harris English
",295.2,0.613,19
1777,2013,"
Henrik Norlander
",295.0,-0.254,19
1778,2013,"
Charles Howell III
",294.8,0.862,19
1779,2013,"
Steve LeBrun
",294.1,-0.39799999999999996,19
1780,2013,"
Troy Matteson
",294.1,-0.61,19
1781,2013,"
Ángel Cabrera
",294.0,0.063,19
1782,2013,"
Charley Hoffman
",294.0,0.578,19
1783,2013,"
Billy Horschel
",293.8,0.6559999999999999,18
1784,2013,"
Lucas Glover
",293.7,-0.086,18
1785,2013,"
Josh Teater
",293.7,0.33799999999999997,18
1786,2013,"
Cameron Percy
",293.6,-0.16699999999999998,18
1787,2013,"
Martin Laird
",293.4,0.009000000000000001,18
1788,2013,"
D.J. Trahan
",293.4,-0.531,18
1789,2013,"
James Hahn
",293.3,-0.067,18
1790,2013,"
Tiger Woods
",293.2,2.064,18
1791,2013,"
Andres Romero
",293.1,-0.2,18
1792,2013,"
Rory Sabbatini
",293.1,0.469,18
1793,2013,"
Kevin Chappell
",292.9,0.384,18
1794,2013,"
Greg Owen
",292.8,-0.615,18
1795,2013,"
Erik Compton
",292.7,-0.193,18
1796,2013,"
Jeff Overton
",292.4,0.327,18
1797,2013,"
Matt Jones
",292.3,0.885,18
1798,2013,"
Brandt Jobe
",292.1,0.121,18
1799,2013,"
Patrick Reed
",292.0,0.122,18
1800,2013,"
Camilo Villegas
",291.8,0.45799999999999996,17
1801,2013,"
Nicholas Thompson
",291.6,0.225,17
1802,2013,"
Derek Ernst
",291.5,-1.075,17
1803,2013,"
Ryo Ishikawa
",291.3,-0.547,17
1804,2013,"
Nick Watney
",291.2,0.512,17
1805,2013,"
Tommy Gainey
",291.0,-0.7809999999999999,17
1806,2013,"
Sergio Garcia
",291.0,1.5190000000000001,17
1807,2013,"
Henrik Stenson
",290.9,1.618,17
1808,2013,"
Boo Weekley
",290.9,0.099,17
1809,2013,"
Brendan Steele
",290.7,0.023,17
1810,2013,"
Lee Westwood
",290.3,0.604,17
1811,2013,"
Carl Pettersson
",290.2,-0.129,17
1812,2013,"
Pat Perez
",290.1,0.284,17
1813,2013,"
Andrew Svoboda
",290.1,-0.562,17
1814,2013,"
Stewart Cink
",290.0,0.41600000000000004,17
1815,2013,"
Hunter Mahan
",290.0,1.1340000000000001,17
1816,2013,"
Kevin Stadler
",289.8,0.467,16
1817,2013,"
Vaughn Taylor
",289.8,-0.038,16
1818,2013,"
Ernie Els
",289.6,0.308,16
1819,2013,"
Scott Brown
",289.5,-0.067,16
1820,2013,"
Fabián Gómez
",289.5,-0.248,16
1821,2013,"
Ricky Barnes
",289.4,-0.278,16
1822,2013,"
Jordan Spieth
",289.4,1.473,16
1823,2013,"
John Senden
",289.3,0.078,16
1824,2013,"
Russell Henley
",289.0,0.754,16
1825,2013,"
Chris Kirk
",289.0,0.9620000000000001,16
1826,2013,"
Chad Campbell
",288.9,-0.044000000000000004,16
1827,2013,"
Aaron Baddeley
",288.5,-0.319,16
1828,2013,"
Scott Gardiner
",288.4,-0.9790000000000001,16
1829,2013,"
Martin Kaymer
",288.4,0.135,16
1830,2013,"
Padraig Harrington
",288.3,-0.08900000000000001,16
1831,2013,"
Bill Haas
",288.2,1.265,16
1832,2013,"
Matt Every
",288.1,0.293,16
1833,2013,"
Vijay Singh
",288.1,-0.025,16
1834,2013,"
Phil Mickelson
",287.9,1.436,15
1835,2013,"
Bud Cauley
",287.5,-0.247,15
1836,2013,"
Brian Harman
",287.5,-0.29600000000000004,15
1837,2013,"
Kevin Streelman
",287.5,0.858,15
1838,2013,"
Freddie Jacobson
",287.3,1.075,15
1839,2013,"
Robert Karlsson
",287.2,-0.28600000000000003,15
1840,2013,"
Cameron Tringale
",287.2,0.34299999999999997,15
1841,2013,"
James Driscoll
",287.1,0.389,15
1842,2013,"
Y.E. Yang
",286.7,-0.573,15
1843,2013,"
Marc Leishman
",286.6,0.318,15
1844,2013,"
Rickie Fowler
",286.4,0.7829999999999999,15
1845,2013,"
Brendon de Jonge
",286.3,0.7559999999999999,15
1846,2013,"
Tom Gillis
",286.3,-0.5429999999999999,15
1847,2013,"
George McNeill
",286.0,0.185,15
1848,2013,"
Jason Dufner
",285.9,0.581,14
1849,2013,"
Bo Van Pelt
",285.9,-0.07,14
1850,2013,"
David Lingmerth
",285.8,0.015,14
1851,2013,"
Daniel Summerhays
",285.7,0.45299999999999996,14
1852,2013,"
Webb Simpson
",285.4,1.271,14
1853,2013,"
Sangmoon Bae
",285.3,-0.11599999999999999,14
1854,2013,"
Michael Bradley
",285.3,-1.319,14
1855,2013,"
Geoff Ogilvy
",285.1,-0.649,14
1856,2013,"
Bob Estes
",285.0,0.759,14
1857,2013,"
Robert Allenby
",284.9,-0.8590000000000001,14
1858,2013,"
Will Claxton
",284.9,-0.804,14
1859,2013,"
Matt Kuchar
",284.9,1.3980000000000001,14
1860,2013,"
Stuart Appleby
",284.7,0.24100000000000002,14
1861,2013,"
J.J. Henry
",284.7,0.07200000000000001,14
1862,2013,"
Alistair Presnell
",284.6,-1.03,14
1863,2013,"
John Merrick
",284.3,0.517,14
1864,2013,"
Jonas Blixt
",283.7,-0.40299999999999997,13
1865,2013,"
Tim Herron
",283.6,-0.33799999999999997,13
1866,2013,"
Trevor Immelman
",283.6,-0.29100000000000004,13
1867,2013,"
Steve Stricker
",283.6,2.193,13
1868,2013,"
Luke Guthrie
",283.5,0.015,13
1869,2013,"
Chez Reavie
",282.8,0.375,13
1870,2013,"
Rod Pampling
",282.6,-0.857,13
1871,2013,"
Roberto Castro
",282.3,0.466,13
1872,2013,"
Ryan Moore
",282.3,0.35,13
1873,2013,"
Charlie Wi
",282.1,-0.251,13
1874,2013,"
John Huh
",282.0,0.298,13
1875,2013,"
William McGirt
",281.8,0.068,12
1876,2013,"
Brian Stuard
",281.8,-0.068,12
1877,2013,"
Ian Poulter
",281.7,0.514,12
1878,2013,"
Brandt Snedeker
",281.3,1.141,12
1879,2013,"
D.A. Points
",281.1,0.0,12
1880,2013,"
Ben Crane
",281.0,0.19899999999999998,12
1881,2013,"
D.H. Lee
",280.9,-0.17600000000000002,12
1882,2013,"
Stephen Ames
",280.7,-0.584,12
1883,2013,"
David Mathis
",280.6,-1.149,12
1884,2013,"
Casey Wittenberg
",280.5,-0.62,12
1885,2013,"
Ted Potter Jr.
",280.3,,12
1886,2013,"
Doug LaBelle II
",280.1,-0.386,12
1887,2013,"
Justin Hicks
",280.0,-0.139,12
1888,2013,"
David Hearn
",279.7,0.345,11
1889,2013,"
Michael Thompson
",279.4,-0.511,11
1890,2013,"
Justin Bolli
",279.1,-1.232,11
1891,2013,"
Richard Lee
",279.1,0.313,11
1892,2013,"
Ben Kohles
",279.0,-0.45899999999999996,11
1893,2013,"
Scott Langley
",278.9,-0.171,11
1894,2013,"
Brian Davis
",278.8,0.6890000000000001,11
1895,2013,"
Zach Johnson
",278.8,0.8440000000000001,11
1896,2013,"
Johnson Wagner
",278.6,-0.946,11
1897,2013,"
K.J. Choi
",278.3,0.845,11
1898,2013,"
Luke Donald
",278.1,1.2790000000000001,11
1899,2013,"
Mark Wilson
",278.0,0.3,11
1900,2013,"
David Lynn
",277.9,0.361,10
1901,2013,"
Jeff Maggert
",277.6,-0.267,10
1902,2013,"
Graeme McDowell
",277.5,0.5429999999999999,10
1903,2013,"
David Toms
",277.4,-0.679,10
1904,2013,"
Aaron Watkins
",277.1,-0.589,10
1905,2013,"
Chris Stroud
",277.0,0.616,10
1906,2013,"
Greg Chalmers
",276.8,-0.033,10
1907,2013,"
Jason Bohn
",276.3,-0.033,10
1908,2013,"
Justin Leonard
",276.3,0.115,10
1909,2013,"
Lee Williams
",275.6,-0.79,9
1910,2013,"
Jim Furyk
",275.3,1.389,9
1911,2013,"
Ken Duke
",275.1,-0.065,9
1912,2013,"
Brian Gay
",275.1,-0.266,9
1913,2013,"
Darron Stiles
",275.1,-0.912,9
1914,2013,"
Ben Curtis
",274.9,-0.248,9
1915,2013,"
Dicky Pride
",274.8,-0.361,9
1916,2013,"
Tim Clark
",273.9,0.14400000000000002,8
1917,2013,"
Bryce Molder
",273.8,0.504,8
1918,2013,"
Jerry Kelly
",273.2,0.5920000000000001,8
1919,2013,"
Jin Park
",273.2,-0.512,8
1920,2013,"
Colt Knost
",271.7,-1.2790000000000001,7
1921,2013,"
Mike Weir
",270.5,-0.7709999999999999,7
1922,2014,"
Bubba Watson
",314.3,1.3519999999999999,29
1923,2014,"
Dustin Johnson
",311.0,1.331,27
1924,2014,"
Rory McIlroy
",310.5,2.266,27
1925,2014,"
J.B. Holmes
",308.0,0.401,26
1926,2014,"
Andrew Loupe
",308.0,-0.136,26
1927,2014,"
Brooks Koepka
",307.0,0.958,25
1928,2014,"
Robert Garrigus
",306.1,0.429,25
1929,2014,"
Jhonattan Vegas
",304.8,-0.055999999999999994,24
1930,2014,"
Charles Howell III
",304.1,0.755,24
1931,2014,"
Gary Woodland
",304.1,0.9,24
1932,2014,"
Charlie Beljan
",303.8,-0.289,23
1933,2014,"
Ángel Cabrera
",303.7,0.205,23
1934,2014,"
Adam Scott
",303.5,1.72,23
1935,2014,"
Graham DeLaet
",303.4,1.168,23
1936,2014,"
Jason Kokrak
",303.4,0.9079999999999999,23
1937,2014,"
Jamie Lovemark
",302.4,-0.35100000000000003,23
1938,2014,"
Keegan Bradley
",302.2,0.9940000000000001,23
1939,2014,"
Jason Day
",301.2,1.389,22
1940,2014,"
Jimmy Walker
",301.0,1.253,22
1941,2014,"
Lucas Glover
",300.6,-0.9359999999999999,22
1942,2014,"
Sean O'Hair
",300.5,-0.244,22
1943,2014,"
Louis Oosthuizen
",300.5,-0.217,22
1944,2014,"
Ryan Palmer
",300.4,1.265,22
1945,2014,"
Scott Stallings
",300.4,-0.6729999999999999,22
1946,2014,"
Robert Streb
",300.0,0.43799999999999994,22
1947,2014,"
Harris English
",299.2,0.677,21
1948,2014,"
Charley Hoffman
",299.2,0.956,21
1949,2014,"
Brendan Steele
",298.9,0.519,21
1950,2014,"
Steven Bowditch
",298.1,-0.182,21
1951,2014,"
Charl Schwartzel
",297.8,1.341,20
1952,2014,"
Shawn Stefani
",297.7,0.418,20
1953,2014,"
Marc Leishman
",297.6,0.7490000000000001,20
1954,2014,"
Rickie Fowler
",297.5,0.769,20
1955,2014,"
Kyle Stanley
",297.5,-0.8340000000000001,20
1956,2014,"
Hudson Swafford
",297.5,-0.316,20
1957,2014,"
Will Wilcox
",297.3,0.349,20
1958,2014,"
Martin Laird
",297.2,-0.11599999999999999,20
1959,2014,"
Derek Ernst
",297.0,-1.3559999999999999,20
1960,2014,"
Troy Matteson
",296.7,-1.337,20
1961,2014,"
Seung-Yul Noh
",296.5,0.306,20
1962,2014,"
Matt Jones
",296.3,0.113,20
1963,2014,"
Davis Love III
",296.3,-0.418,20
1964,2014,"
Kevin Chappell
",296.2,0.6920000000000001,20
1965,2014,"
Martin Flores
",296.0,0.218,20
1966,2014,"
Hunter Mahan
",295.8,0.52,19
1967,2014,"
Nick Watney
",295.8,0.613,19
1968,2014,"
Carl Pettersson
",295.5,0.259,19
1969,2014,"
Morgan Hoffmann
",295.4,0.034,19
1970,2014,"
Justin Rose
",295.1,1.466,19
1971,2014,"
Martin Kaymer
",294.9,0.244,19
1972,2014,"
Hideki Matsuyama
",294.8,1.1520000000000001,19
1973,2014,"
Jim Herman
",294.7,-0.85,19
1974,2014,"
Andres Romero
",294.6,0.145,19
1975,2014,"
Josh Teater
",294.6,-0.14300000000000002,19
1976,2014,"
Kevin Tway
",294.5,-0.8340000000000001,19
1977,2014,"
Brad Fritsch
",294.4,0.06,19
1978,2014,"
Sergio Garcia
",294.3,1.984,19
1979,2014,"
Rory Sabbatini
",294.2,-0.5710000000000001,19
1980,2014,"
Tommy Gainey
",294.0,-0.521,19
1981,2014,"
Aaron Baddeley
",293.8,0.044000000000000004,18
1982,2014,"
Stewart Cink
",293.7,0.113,18
1983,2014,"
Russell Henley
",293.7,-0.106,18
1984,2014,"
Bud Cauley
",293.4,-0.105,18
1985,2014,"
Henrik Stenson
",293.2,0.992,18
1986,2014,"
Paul Casey
",293.0,1.008,18
1987,2014,"
Michael Putnam
",293.0,0.10800000000000001,18
1988,2014,"
Wes Roach
",293.0,-0.5539999999999999,18
1989,2014,"
Geoff Ogilvy
",292.5,-0.363,18
1990,2014,"
Camilo Villegas
",292.5,0.315,18
1991,2014,"
Phil Mickelson
",292.4,0.868,18
1992,2014,"
Patrick Reed
",292.3,0.331,18
1993,2014,"
Lee Westwood
",292.3,0.6459999999999999,18
1994,2014,"
Bill Haas
",291.9,1.09,17
1995,2014,"
Trevor Immelman
",291.8,-0.317,17
1996,2014,"
Ben Martin
",291.7,0.42100000000000004,17
1997,2014,"
Billy Horschel
",291.6,0.738,17
1998,2014,"
Kevin Stadler
",291.6,0.41100000000000003,17
1999,2014,"
Bo Van Pelt
",291.3,0.37799999999999995,17
2000,2014,"
Ernie Els
",291.2,0.483,17
2001,2014,"
Ryo Ishikawa
",291.0,0.32299999999999995,17
2002,2014,"
Chris Kirk
",291.0,0.862,17
2003,2014,"
Ricky Barnes
",290.7,0.302,17
2004,2014,"
J.J. Henry
",290.7,-0.21899999999999997,17
2005,2014,"
Chesson Hadley
",290.6,-0.14,17
2006,2014,"
Will MacKenzie
",290.6,0.22399999999999998,17
2007,2014,"
John Rollins
",290.1,-0.647,17
2008,2014,"
Tyrone Van Aswegen
",290.0,-0.247,17
2009,2014,"
David Lingmerth
",289.8,-0.307,16
2010,2014,"
Vijay Singh
",289.7,-0.025,16
2011,2014,"
Jordan Spieth
",289.7,0.98,16
2012,2014,"
James Hahn
",289.6,-0.23600000000000002,16
2013,2014,"
Brice Garnett
",289.3,-0.147,16
2014,2014,"
Michael Thompson
",289.2,0.149,16
2015,2014,"
Brian Harman
",289.0,0.515,16
2016,2014,"
John Senden
",288.9,0.805,16
2017,2014,"
Retief Goosen
",288.8,0.32899999999999996,16
2018,2014,"
Kevin Streelman
",288.6,0.07400000000000001,16
2019,2014,"
Sangmoon Bae
",288.5,0.21600000000000003,16
2020,2014,"
Webb Simpson
",288.5,0.88,16
2021,2014,"
Boo Weekley
",288.3,-0.27699999999999997,16
2022,2014,"
Jim Renner
",288.2,-1.013,16
2023,2014,"
Jonathan Byrd
",288.1,-0.298,16
2024,2014,"
Gonzalo Fernandez-Castaño
",288.1,-0.21100000000000002,16
2025,2014,"
John Peterson
",288.1,-0.48,16
2026,2014,"
Ian Poulter
",288.1,-0.038,16
2027,2014,"
Brendon de Jonge
",287.9,0.22399999999999998,15
2028,2014,"
Chad Campbell
",287.8,0.275,15
2029,2014,"
Kevin Kisner
",287.8,0.397,15
2030,2014,"
Luke Guthrie
",287.6,0.299,15
2031,2014,"
Jeff Overton
",287.5,0.061,15
2032,2014,"
Andrew Svoboda
",287.4,0.344,15
2033,2014,"
Scott Brown
",287.2,0.345,15
2034,2014,"
Johnson Wagner
",287.1,-0.565,15
2035,2014,"
Nicholas Thompson
",287.0,-0.517,15
2036,2014,"
Pat Perez
",286.4,-0.004,15
2037,2014,"
Matt Every
",286.3,0.49700000000000005,15
2038,2014,"
Jonas Blixt
",286.1,-0.209,15
2039,2014,"
George McNeill
",286.1,0.799,15
2040,2014,"
Chris Stroud
",285.8,0.418,14
2041,2014,"
Russell Knox
",285.7,0.8220000000000001,14
2042,2014,"
Brandt Snedeker
",285.6,0.644,14
2043,2014,"
Jason Dufner
",285.3,0.522,14
2044,2014,"
John Merrick
",285.3,-0.517,14
2045,2014,"
Troy Merritt
",285.2,-0.099,14
2046,2014,"
Justin Hicks
",285.1,0.066,14
2047,2014,"
Richard Lee
",285.1,-0.43200000000000005,14
2048,2014,"
Robert Allenby
",284.9,0.105,14
2049,2014,"
Bronson La'Cassie
",284.9,-0.519,14
2050,2014,"
Ryan Moore
",284.7,0.836,14
2051,2014,"
Freddie Jacobson
",284.6,0.41100000000000003,14
2052,2014,"
D.A. Points
",284.5,-1.097,14
2053,2014,"
James Driscoll
",284.2,-0.835,14
2054,2014,"
Danny Lee
",284.2,0.018000000000000002,14
2055,2014,"
Roberto Castro
",283.9,-0.3,13
2056,2014,"
John Huh
",283.9,-0.16899999999999998,13
2057,2014,"
Matt Kuchar
",283.8,1.5730000000000002,13
2058,2014,"
Brian Stuard
",283.4,0.326,13
2059,2014,"
Erik Compton
",283.3,0.023,13
2060,2014,"
Cameron Tringale
",282.9,0.6679999999999999,13
2061,2014,"
Tim Wilkinson
",282.4,0.127,13
2062,2014,"
Zach Johnson
",282.2,0.857,13
2063,2014,"
Daniel Summerhays
",282.2,0.675,13
2064,2014,"
Y.E. Yang
",281.9,-0.536,12
2065,2014,"
Briny Baird
",281.6,-0.575,12
2066,2014,"
Scott Langley
",281.3,0.284,12
2067,2014,"
Charlie Wi
",281.0,-0.10800000000000001,12
2068,2014,"
Greg Chalmers
",280.7,-0.133,12
2069,2014,"
Kevin Na
",280.3,0.9540000000000001,12
2070,2014,"
Brendon Todd
",280.3,0.7929999999999999,12
2071,2014,"
Spencer Levin
",280.1,-0.324,12
2072,2014,"
Jason Bohn
",280.0,-0.127,12
2073,2014,"
K.J. Choi
",279.8,0.293,11
2074,2014,"
Mark Wilson
",279.6,-0.804,11
2075,2014,"
Ben Curtis
",279.5,-0.21600000000000003,11
2076,2014,"
Jim Furyk
",279.3,1.796,11
2077,2014,"
David Hearn
",279.1,0.451,11
2078,2014,"
Ben Crane
",279.0,-0.152,11
2079,2014,"
Bryce Molder
",278.7,-0.233,11
2080,2014,"
Stuart Appleby
",278.6,0.361,11
2081,2014,"
Woody Austin
",278.5,-0.833,11
2082,2014,"
William McGirt
",278.5,0.079,11
2083,2014,"
Ted Potter Jr.
",278.4,,11
2084,2014,"
Brian Davis
",278.2,0.061,11
2085,2014,"
Luke Donald
",278.1,0.69,11
2086,2014,"
Graeme McDowell
",278.0,1.171,11
2087,2014,"
Heath Slocum
",277.8,0.249,10
2088,2014,"
Jerry Kelly
",277.5,0.527,10
2089,2014,"
Billy Hurley III
",276.7,0.309,10
2090,2014,"
Jeff Maggert
",276.6,-0.748,10
2091,2014,"
D.H. Lee
",276.2,-0.7959999999999999,10
2092,2014,"
Ken Duke
",275.5,-0.17800000000000002,9
2093,2014,"
Chad Collins
",275.4,-0.446,9
2094,2014,"
David Toms
",275.1,0.46,9
2095,2014,"
Tim Clark
",272.2,0.086,8
2096,2014,"
Brian Gay
",271.6,-0.465,7
2097,2014,"
Mike Weir
",271.2,-0.626,7
2098,2014,"
Justin Leonard
",270.3,-0.18100000000000002,7
2099,2015,"
Dustin Johnson
",317.7,1.455,30
2100,2015,"
Bubba Watson
",315.2,2.088,29
2101,2015,"
Jason Day
",313.7,2.106,28
2102,2015,"
Adam Scott
",311.6,0.20600000000000002,27
2103,2015,"
J.B. Holmes
",309.9,0.9440000000000001,26
2104,2015,"
Charlie Beljan
",309.8,-0.9329999999999999,26
2105,2015,"
Tony Finau
",309.0,0.628,26
2106,2015,"
Brooks Koepka
",308.2,1.081,26
2107,2015,"
Patrick Rodgers
",307.7,0.129,25
2108,2015,"
Keegan Bradley
",306.1,1.018,25
2109,2015,"
Jason Kokrak
",305.6,0.293,24
2110,2015,"
Gary Woodland
",305.5,0.198,24
2111,2015,"
Ryan Palmer
",305.2,0.96,24
2112,2015,"
Justin Rose
",303.5,1.493,23
2113,2015,"
Justin Thomas
",303.2,0.968,23
2114,2015,"
Brendan Steele
",302.9,0.958,23
2115,2015,"
Charles Howell III
",302.7,0.38299999999999995,23
2116,2015,"
Daniel Berger
",302.1,0.489,23
2117,2015,"
Steven Bowditch
",302.1,0.4,23
2118,2015,"
Robert Garrigus
",301.7,-0.887,22
2119,2015,"
Jimmy Walker
",301.6,0.9329999999999999,22
2120,2015,"
Martin Laird
",300.5,0.306,22
2121,2015,"
Phil Mickelson
",300.5,0.581,22
2122,2015,"
Charl Schwartzel
",300.4,0.073,22
2123,2015,"
Sergio Garcia
",300.0,1.045,22
2124,2015,"
Lee Westwood
",300.0,0.879,22
2125,2015,"
Jhonattan Vegas
",299.9,-0.267,21
2126,2015,"
Ángel Cabrera
",299.7,-0.604,21
2127,2015,"
Charley Hoffman
",298.9,0.335,21
2128,2015,"
Hudson Swafford
",298.9,0.33799999999999997,21
2129,2015,"
Louis Oosthuizen
",298.8,0.605,21
2130,2015,"
Graham DeLaet
",298.7,0.287,21
2131,2015,"
Harris English
",298.4,0.777,21
2132,2015,"
Carlos Ortiz
",298.4,0.124,21
2133,2015,"
Paul Casey
",297.8,1.216,20
2134,2015,"
Russell Henley
",297.1,0.462,20
2135,2015,"
Robert Streb
",297.1,1.093,20
2136,2015,"
Lucas Glover
",296.9,-0.18100000000000002,20
2137,2015,"
Martin Flores
",296.8,0.038,20
2138,2015,"
Rickie Fowler
",296.8,1.088,20
2139,2015,"
Scott Piercy
",296.7,0.32899999999999996,20
