,"year","rank","player_name","rounds","three_putt_percent","total_3_putts","total_holes"
1567,2000,"
        64","
Paul Azinger
",73,2.62,34,1296
1568,2000,"
        T65","
Skip Kendall
",114,2.63,53,2016
1569,2000,"
        T65","
Tiger Woods
",82,2.63,36,1368
1570,2000,"
        T67","
Matt Gogel
",86,2.65,40,1512
1571,2000,"
        T67","
Glen Hnatiuk
",94,2.65,43,1620
1572,2000,"
        T67","
P.H. Horgan III
",65,2.65,31,1170
1573,2000,"
        T67","
Casey Martin
",90,2.65,42,1584
1574,2000,"
        71","
Greg Chalmers
",96,2.66,44,1656
1575,2000,"
        72","
Dicky Pride
",98,2.72,46,1692
1576,2000,"
        73","
Joe Ozaki
",55,2.73,26,954
1577,2000,"
        74","
Craig Parry
",73,2.74,34,1242
1578,2000,"
        T75","
Brad Elder
",110,2.78,55,1980
1579,2000,"
        T75","
John Huston
",81,2.78,40,1440
1580,2000,"
        T75","
Brian Watts
",89,2.78,44,1584
1581,2000,"
        78","
Steve Flesch
",123,2.8,61,2178
1582,2000,"
        T79","
Ronnie Black
",82,2.81,40,1422
1583,2000,"
        T79","
Bob Heintz
",87,2.81,43,1530
1584,2000,"
        T79","
Lee Janzen
",92,2.81,46,1638
1585,2000,"
        T79","
Duffy Waldorf
",80,2.81,38,1350
1586,2000,"
        T83","
Tom Lehman
",71,2.82,35,1242
1587,2000,"
        T83","
Mike Sposa
",73,2.82,37,1314
1588,2000,"
        T83","
Paul Stankowski
",77,2.82,37,1314
1589,2000,"
        86","
Trevor Dodds
",86,2.84,43,1512
1590,2000,"
        T87","
Doug Barron
",85,2.85,42,1476
1591,2000,"
        T87","
Michael Clark II
",84,2.85,41,1440
1592,2000,"
        89","
Emlyn Aubrey
",68,2.86,33,1152
1593,2000,"
        90","
Franklin Langham
",95,2.87,47,1638
1594,2000,"
        T91","
Sergio Garcia
",59,2.88,27,936
1595,2000,"
        T91","
Jimmy Green
",85,2.88,43,1494
1596,2000,"
        T91","
Shigeki Maruyama
",88,2.88,44,1530
1597,2000,"
        T94","
Brent Geiberger
",79,2.89,39,1350
1598,2000,"
        T94","
Jay Haas
",80,2.89,40,1386
1599,2000,"
        T94","
Dudley Hart
",74,2.89,38,1314
1600,2000,"
        97","
Bob Friend
",96,2.9,48,1656
1601,2000,"
        98","
David Toms
",113,2.91,57,1962
1602,2000,"
        T99","
Doug Dunakey
",83,2.92,42,1440
1603,2000,"
        T99","
Tom Scherrer
",104,2.92,53,1818
1604,2000,"
        T101","
Bob May
",95,2.93,48,1638
1605,2000,"
        T101","
Mike Reid
",76,2.93,38,1296
1606,2000,"
        103","
Steve Hart
",72,2.94,37,1260
1607,2000,"
        T104","
K.J. Choi
",92,3,48,1602
1608,2000,"
        T104","
Brett Quigley
",63,3,34,1134
1609,2000,"
        106","
Robert Allenby
",98,3.01,51,1692
1610,2000,"
        T107","
Stephen Ames
",99,3.04,52,1710
1611,2000,"
        T107","
Billy Andrade
",89,3.04,47,1548
1612,2000,"
        T107","
Mike Brisky
",89,3.04,47,1548
1613,2000,"
        T110","
Jay Don Blake
",95,3.05,51,1674
1614,2000,"
        T110","
Russ Cochran
",71,3.05,39,1278
1615,2000,"
        T110","
Jay Delsing
",97,3.05,51,1674
1616,2000,"
        113","
Notah Begay III
",82,3.06,43,1404
1617,2000,"
        114","
Grant Waite
",85,3.07,47,1530
1618,2000,"
        115","
Brad Fabel
",88,3.09,49,1584
1619,2000,"
        116","
Ted Tryba
",112,3.1,62,1998
1620,2000,"
        T117","
Michael Bradley
",73,3.12,41,1314
1621,2000,"
        T117","
Tom Byrum
",91,3.12,50,1602
1622,2000,"
        T117","
Steve Gotsche
",91,3.12,50,1602
1623,2000,"
        T117","
Keith Nolan
",57,3.12,32,1026
1624,2000,"
        T121","
Bobby Cochran
",78,3.14,43,1368
1625,2000,"
        T121","
John Maginnes
",99,3.14,56,1782
1626,2000,"
        123","
Frank Nobilo
",98,3.16,54,1710
1627,2000,"
        T124","
Fred Couples
",71,3.17,40,1260
1628,2000,"
        T124","
Nick Faldo
",51,3.17,28,882
1629,2000,"
        T124","
Harrison Frazar
",72,3.17,40,1260
1630,2000,"
        T124","
David Morland IV
",88,3.17,49,1548
1631,2000,"
        T124","
Joey Sindelar
",88,3.17,48,1512
1632,2000,"
        129","
Tim Herron
",96,3.19,54,1692
1633,2000,"
        130","
Fred Funk
",110,3.21,63,1962
1634,2000,"
        T131","
Chris Riley
",98,3.25,55,1692
1635,2000,"
        T131","
Omar Uresti
",94,3.25,55,1692
1636,2000,"
        T133","
Edward Fryatt
",101,3.26,57,1746
1637,2000,"
        T133","
Davis Love III
",98,3.26,54,1656
1638,2000,"
        T133","
Kevin Wentworth
",83,3.26,47,1440
1639,2000,"
        136","
Jesper Parnevik
",71,3.27,40,1224
1640,2000,"
        T137","
Frank Lickliter II
",107,3.28,62,1890
1641,2000,"
        T137","
Billy Mayfair
",93,3.28,52,1584
1642,2000,"
        T137","
Craig Stadler
",70,3.28,39,1188
1643,2000,"
        T140","
Craig Bowden
",54,3.29,32,972
1644,2000,"
        T140","
Rocco Mediate
",79,3.29,45,1368
1645,2000,"
        T140","
Charles Raulerson
",98,3.29,58,1764
1646,2000,"
        T143","
Corey Pavin
",74,3.3,44,1332
1647,2000,"
        T143","
David Sutherland
",109,3.3,63,1908
1648,2000,"
        T145","
Scott Dunlap
",106,3.35,64,1908
1649,2000,"
        T145","
Brandt Jobe
",91,3.35,53,1584
1650,2000,"
        T145","
Perry Moss
",53,3.35,32,954
1651,2000,"
        T148","
Robert Damron
",93,3.36,55,1638
1652,2000,"
        T148","
Robert Gamez
",76,3.36,46,1368
1653,2000,"
        T148","
Mathew Goggin
",91,3.36,55,1638
1654,2000,"
        151","
Scott Gump
",108,3.39,64,1890
1655,2000,"
        T152","
Fulton Allem
",77,3.41,46,1350
1656,2000,"
        T152","
Gabriel Hjertstedt
",86,3.41,51,1494
1657,2000,"
        154","
Peter Jacobsen
",65,3.42,40,1170
1658,2000,"
        155","
Hal Sutton
",93,3.43,55,1602
1659,2000,"
        156","
Vijay Singh
",97,3.44,57,1656
1660,2000,"
        157","
Neal Lancaster
",99,3.45,59,1710
1661,2000,"
        T158","
Ben Bates
",107,3.47,65,1872
1662,2000,"
        T158","
Dan Forsman
",88,3.47,55,1584
1663,2000,"
        160","
Pete Jordan
",102,3.49,64,1836
1664,2000,"
        161","
Craig Barlow
",98,3.53,61,1728
1665,2000,"
        162","
Rory Sabbatini
",85,3.55,53,1494
1666,2000,"
        163","
Carl Paulson
",105,3.56,66,1854
1667,2000,"
        164","
Carlos Franco
",85,3.57,54,1512
1668,2000,"
        165","
David Peoples
",99,3.59,64,1782
1669,2000,"
        166","
Mark Calcavecchia
",99,3.62,60,1656
1670,2000,"
        167","
Bradley Hughes
",93,3.64,59,1620
1671,2000,"
        168","
Kenny Perry
",76,3.65,50,1368
1672,2000,"
        169","
Gary Nicklaus
",84,3.66,54,1476
1673,2000,"
        170","
Tommy Armour III
",91,3.68,59,1602
1674,2000,"
        T171","
Jason Caron
",77,3.7,50,1350
1675,2000,"
        T171","
Barry Cheesman
",96,3.7,62,1674
1676,2000,"
        173","
Shaun Micheel
",94,3.72,61,1638
1677,2000,"
        174","
Eric Booker
",87,3.73,57,1530
1678,2000,"
        175","
Robin Freeman
",98,3.74,66,1764
1679,2000,"
        176","
Rich Beem
",84,3.77,55,1458
1680,2000,"
        177","
Olin Browne
",103,3.82,68,1782
1681,2000,"
        178","
Craig Spence
",89,3.86,59,1530
1682,2000,"
        179","
Tom Purtzer
",58,3.87,39,1008
1683,2000,"
        180","
Brandel Chamblee
",72,3.89,49,1260
1684,2000,"
        181","
Bob Burns
",91,3.93,63,1602
1685,2000,"
        182","
Joe Durant
",94,3.96,67,1692
1686,2000,"
        183","
Jason Buha
",82,4,59,1476
1687,2000,"
        184","
Steve Elkington
",59,4.12,43,1044
1688,2000,"
        185","
Craig Perks
",82,4.13,61,1476
1689,2000,"
        186","
Cameron Beckman
",81,4.18,61,1458
1690,2000,"
        187","
Bart Bryant
",73,4.19,55,1314
1691,2000,"
        188","
Jeff Gove
",86,4.2,62,1476
1692,2000,"
        189","
John Rollins
",72,4.32,56,1296
1693,2000,"
        190","
Nolan Henke
",79,4.36,62,1422
1694,2000,"
        191","
Jeff Maggert
",86,4.47,66,1476
1695,2000,"
        192","
Kelly Gibson
",84,4.54,67,1476
1696,2000,"
        193","
John Daly
",71,4.62,59,1278
1697,2000,"
        194","
Aaron Bengoechea
",75,4.64,61,1314
1698,2000,"
        195","
Woody Austin
",104,4.68,85,1818
1699,2001,"
        1","
Vijay Singh
",98,1.45,24,1656
1700,2001,"
        2","
Nick Price
",74,1.5,20,1332
1701,2001,"
        3","
Bob Estes
",91,1.52,24,1584
1702,2001,"
        T4","
Glen Day
",89,1.59,24,1512
1703,2001,"
        T4","
Loren Roberts
",84,1.59,24,1512
1704,2001,"
        6","
Scott McCarron
",98,1.71,29,1692
1705,2001,"
        7","
David Frost
",87,1.72,27,1566
1706,2001,"
        8","
Kevin Sutherland
",101,1.81,32,1764
1707,2001,"
        9","
Bernhard Langer
",62,1.82,20,1098
1708,2001,"
        10","
Corey Pavin
",72,1.83,23,1260
1709,2001,"
        11","
Len Mattiace
",98,1.87,32,1710
1710,2001,"
        T12","
Brian Gay
",114,1.88,38,2016
1711,2001,"
        T12","
Steve Stricker
",73,1.88,22,1170
1712,2001,"
        14","
Skip Kendall
",111,1.9,37,1944
1713,2001,"
        15","
Matt Gogel
",83,1.99,29,1458
1714,2001,"
        16","
Tripp Isenhour
",92,2.06,33,1602
1715,2001,"
        17","
Chris Perry
",80,2.07,29,1404
1716,2001,"
        18","
Jim Furyk
",88,2.08,33,1584
1717,2001,"
        19","
Esteban Toledo
",116,2.1,43,2052
1718,2001,"
        T20","
Russ Cochran
",76,2.13,28,1314
1719,2001,"
        T20","
José María Olazábal
",51,2.13,18,846
1720,2001,"
        T22","
Craig Kanada
",80,2.14,30,1404
1721,2001,"
        T22","
Willie Wood
",52,2.14,20,936
1722,2001,"
        24","
Chris DiMarco
",108,2.16,40,1854
1723,2001,"
        25","
Brad Faxon
",95,2.17,34,1566
1724,2001,"
        T26","
Jerry Kelly
",104,2.2,40,1818
1725,2001,"
        T26","
Steve Pate
",89,2.2,34,1548
1726,2001,"
        T28","
John Cook
",91,2.21,35,1584
1727,2001,"
        T28","
Scott Simpson
",73,2.21,29,1314
1728,2001,"
        30","
Michael Muehr
",94,2.23,37,1656
1729,2001,"
        31","
Jeff Sluman
",106,2.24,42,1872
1730,2001,"
        32","
Greg Chalmers
",92,2.25,36,1602
1731,2001,"
        T33","
David Morland IV
",88,2.26,35,1548
1732,2001,"
        T33","
Mike Weir
",86,2.26,35,1548
1733,2001,"
        35","
Brian Watts
",56,2.28,23,1008
1734,2001,"
        36","
Craig Parry
",68,2.29,26,1134
1735,2001,"
        37","
Stuart Appleby
",105,2.32,41,1764
1736,2001,"
        38","
Shigeki Maruyama
",98,2.36,40,1692
1737,2001,"
        T39","
Olin Browne
",99,2.37,41,1728
1738,2001,"
        T39","
Steve Elkington
",64,2.37,26,1098
1739,2001,"
        T39","
Frank Nobilo
",91,2.37,38,1602
1740,2001,"
        42","
Tom Pernice Jr.
",106,2.4,44,1836
1741,2001,"
        T43","
Billy Mayfair
",102,2.44,44,1800
1742,2001,"
        T43","
Phil Mickelson
",85,2.44,36,1476
1743,2001,"
        T43","
Jesper Parnevik
",91,2.44,40,1638
1744,2001,"
        46","
John Riegger
",86,2.45,37,1512
1745,2001,"
        47","
Lee Porter
",93,2.47,40,1620
1746,2001,"
        T48","
Jay Don Blake
",100,2.49,43,1728
1747,2001,"
        T48","
Steve Lowery
",100,2.49,43,1728
1748,2001,"
        50","
Tim Herron
",97,2.5,41,1638
1749,2001,"
        51","
David Peoples
",96,2.51,42,1674
1750,2001,"
        52","
Scott Verplank
",99,2.52,44,1746
1751,2001,"
        T53","
Paul Azinger
",79,2.53,36,1422
1752,2001,"
        T53","
Fred Couples
",68,2.53,31,1224
1753,2001,"
        T53","
Brian Henninger
",81,2.53,36,1422
1754,2001,"
        56","
Briny Baird
",106,2.54,47,1854
1755,2001,"
        57","
Dennis Paulson
",75,2.55,34,1332
1756,2001,"
        58","
Tommy Armour III
",93,2.56,42,1638
1757,2001,"
        59","
Bob Tway
",109,2.57,49,1908
1758,2001,"
        T60","
Fulton Allem
",56,2.58,26,1008
1759,2001,"
        T60","
Steve Jones
",75,2.58,33,1278
1760,2001,"
        62","
Craig Barlow
",74,2.62,34,1296
1761,2001,"
        T63","
Danny Ellis
",76,2.63,36,1368
1762,2001,"
        T63","
Spike McRoy
",95,2.63,43,1638
1763,2001,"
        65","
Cameron Beckman
",103,2.64,47,1782
1764,2001,"
        66","
Gary Nicklaus
",96,2.66,45,1692
1765,2001,"
        67","
Andrew McLardy
",75,2.67,36,1350
1766,2001,"
        68","
Mike Sposa
",96,2.69,45,1674
1767,2001,"
        69","
Larry Mize
",76,2.7,36,1332
1768,2001,"
        T70","
John Daly
",84,2.71,40,1476
1769,2001,"
        T70","
Scott Hoch
",84,2.71,41,1512
1770,2001,"
        T70","
Tom Lehman
",82,2.71,38,1404
1771,2001,"
        73","
Jim McGovern
",66,2.73,31,1134
1772,2001,"
        74","
Kirk Triplett
",88,2.74,41,1494
1773,2001,"
        T75","
Mark Brooks
",88,2.78,44,1584
1774,2001,"
        T75","
Sergio Garcia
",64,2.78,30,1080
1775,2001,"
        T75","
Jay Haas
",75,2.78,36,1296
1776,2001,"
        T75","
Lee Janzen
",96,2.78,46,1656
1777,2001,"
        T75","
Blaine McCallister
",80,2.78,40,1440
1778,2001,"
        T75","
Dicky Pride
",78,2.78,39,1404
1779,2001,"
        T75","
Chris Tidland
",83,2.78,40,1440
1780,2001,"
        T82","
Brad Elder
",111,2.8,55,1962
1781,2001,"
        T82","
Fred Funk
",118,2.8,59,2106
1782,2001,"
        T84","
Billy Andrade
",82,2.81,40,1422
1783,2001,"
        T84","
Davis Love III
",75,2.81,38,1350
1784,2001,"
        T84","
Hal Sutton
",96,2.81,48,1710
1785,2001,"
        87","
Greg Kraft
",105,2.83,52,1836
1786,2001,"
        88","
David Toms
",100,2.84,49,1728
1787,2001,"
        T89","
J.P. Hayes
",76,2.85,39,1368
1788,2001,"
        T89","
Bob May
",86,2.85,41,1440
1789,2001,"
        91","
Joey Sindelar
",69,2.86,34,1188
1790,2001,"
        92","
Kenny Perry
",94,2.87,46,1602
1791,2001,"
        93","
Brent Geiberger
",84,2.88,41,1422
1792,2001,"
        94","
Brandel Chamblee
",77,2.89,40,1386
1793,2001,"
        95","
Jimmy Green
",94,2.9,48,1656
1794,2001,"
        96","
Brett Quigley
",67,2.91,33,1134
1795,2001,"
        97","
Jerry Smith
",95,2.92,50,1710
1796,2001,"
        98","
Jonathan Kaye
",116,2.93,59,2016
1797,2001,"
        99","
Tom Byrum
",85,2.94,45,1530
1798,2001,"
        100","
Kelly Grunewald
",66,2.95,35,1188
1799,2001,"
        101","
Dudley Hart
",80,2.96,40,1350
1800,2001,"
        T102","
Joe Durant
",80,2.99,43,1440
1801,2001,"
        T102","
Steve Flesch
",112,2.99,57,1908
1802,2001,"
        T104","
Hunter Haas
",78,3,41,1368
1803,2001,"
        T104","
Chris Riley
",104,3,54,1800
1804,2001,"
        T104","
Tiger Woods
",76,3,41,1368
1805,2001,"
        107","
Duffy Waldorf
",77,3.01,39,1296
1806,2001,"
        108","
K.J. Choi
",95,3.02,50,1656
1807,2001,"
        T109","
Joel Edwards
",99,3.03,54,1782
1808,2001,"
        T109","
Justin Leonard
",106,3.03,54,1782
1809,2001,"
        T109","
Tom Scherrer
",69,3.03,36,1188
1810,2001,"
        112","
Mark Wiebe
",62,3.05,34,1116
1811,2001,"
        113","
Joe Ogilvie
",110,3.09,60,1944
1812,2001,"
        114","
Stephen Ames
",88,3.11,47,1512
1813,2001,"
        115","
José Coceres
",60,3.12,32,1026
1814,2001,"
        T116","
Robert Allenby
",108,3.14,60,1908
1815,2001,"
        T116","
Jim Carter
",103,3.14,57,1818
1816,2001,"
        T116","
Rocco Mediate
",69,3.14,39,1242
1817,2001,"
        T119","
Mark Calcavecchia
",81,3.16,45,1422
1818,2001,"
        T119","
Frank Lickliter II
",102,3.16,58,1836
1819,2001,"
        T121","
Rich Beem
",91,3.18,51,1602
1820,2001,"
        T121","
Pete Jordan
",105,3.18,59,1854
1821,2001,"
        123","
Carlos Franco
",87,3.19,50,1566
1822,2001,"
        T124","
David Berganio Jr.
",76,3.2,42,1314
1823,2001,"
        T124","
Michael Clark II
",87,3.2,49,1530
1824,2001,"
        T126","
Jean Van de Velde
",52,3.21,26,810
1825,2001,"
        T126","
Jay Williamson
",92,3.21,52,1620
1826,2001,"
        T128","
Jeremy Anderson
",69,3.22,40,1242
1827,2001,"
        T128","
Edward Fryatt
",93,3.22,51,1584
1828,2001,"
        T128","
Shaun Micheel
",103,3.22,58,1800
1829,2001,"
        T128","
Paul Stankowski
",91,3.22,51,1584
1830,2001,"
        132","
Franklin Langham
",63,3.24,35,1080
1831,2001,"
        T133","
Andrew Magee
",97,3.25,55,1692
1832,2001,"
        T133","
Ted Tryba
",110,3.25,62,1908
1833,2001,"
        135","
Stewart Cink
",102,3.26,57,1746
1834,2001,"
        T136","
Donnie Hammond
",51,3.27,30,918
1835,2001,"
        T136","
Charles Howell III
",89,3.27,50,1530
1836,2001,"
        138","
Robin Freeman
",105,3.29,61,1854
1837,2001,"
        139","
Ian Leggatt
",84,3.31,50,1512
1838,2001,"
        140","
Jeff Brehaut
",80,3.32,46,1386
1839,2001,"
        141","
Bill Glasson
",69,3.33,39,1170
1840,2001,"
        142","
Dan Forsman
",81,3.35,47,1404
1841,2001,"
        143","
Richie Coughlan
",66,3.37,40,1188
1842,2001,"
        144","
Jeff Hart
",87,3.4,52,1530
1843,2001,"
        T145","
Paul Gow
",79,3.41,46,1350
1844,2001,"
        T145","
Sean Murphy
",70,3.41,43,1260
1845,2001,"
        147","
Kevin Johnson
",93,3.42,56,1638
1846,2001,"
        148","
John Huston
",64,3.43,37,1080
1847,2001,"
        149","
Grant Waite
",78,3.44,47,1368
1848,2001,"
        150","
Mathew Goggin
",96,3.46,58,1674
1849,2001,"
        151","
Steve Allan
",88,3.49,54,1548
1850,2001,"
        152","
David Duval
",78,3.5,46,1314
1851,2001,"
        153","
Harrison Frazar
",88,3.51,53,1512
1852,2001,"
        154","
Ernie Els
",70,3.52,38,1080
1853,2001,"
        155","
Kent Jones
",74,3.53,47,1332
1854,2001,"
        156","
Robert Damron
",91,3.54,58,1638
1855,2001,"
        T157","
Paul Goydos
",86,3.57,54,1512
1856,2001,"
        T157","
J.J. Henry
",86,3.57,54,1512
1857,2001,"
        T157","
Jeff Maggert
",84,3.57,54,1512
1858,2001,"
        160","
Carl Paulson
",93,3.58,60,1674
1859,2001,"
        161","
Neal Lancaster
",107,3.6,68,1890
1860,2001,"
        T162","
Geoff Ogilvy
",60,3.61,39,1080
1861,2001,"
        T162","
Chris Smith
",101,3.61,63,1746
1862,2001,"
        164","
Glen Hnatiuk
",104,3.63,66,1818
1863,2001,"
        T165","
Doug Dunakey
",83,3.64,53,1458
1864,2001,"
        T165","
Dave Stockton Jr.
",61,3.64,40,1098
1865,2001,"
        T165","
Kaname Yokoo
",81,3.64,53,1458
1866,2001,"
        168","
Bradley Hughes
",96,3.66,62,1692
1867,2001,"
        T169","
Bob Burns
",92,3.68,59,1602
1868,2001,"
        T169","
Tommy Tolles
",89,3.68,57,1548
1869,2001,"
        T171","
Gabriel Hjertstedt
",76,3.73,51,1368
1870,2001,"
        T171","
Cliff Kresge
",84,3.73,55,1476
1871,2001,"
        173","
Mark O'Meara
",69,3.76,44,1170
1872,2001,"
        174","
J.L. Lewis
",108,3.77,72,1908
1873,2001,"
        175","
Ronnie Black
",51,3.92,36,918
1874,2001,"
        176","
Keith Clearwater
",62,3.94,44,1116
1875,2001,"
        T177","
Craig Perks
",78,3.95,54,1368
1876,2001,"
        T177","
Rocky Walcher
",59,3.95,42,1062
1877,2001,"
        179","
Brandt Jobe
",96,3.96,67,1692
1878,2001,"
        180","
Woody Austin
",99,3.98,68,1710
1879,2001,"
        T181","
Jason Gore
",82,4.03,58,1440
1880,2001,"
        T181","
Rory Sabbatini
",73,4.03,50,1242
1881,2001,"
        183","
Jeff Julian
",55,4.04,40,990
1882,2001,"
        184","
Marco Dawson
",57,4.09,42,1026
1883,2001,"
        185","
Per-Ulrik Johansson
",82,4.1,59,1440
1884,2001,"
        186","
Robert Gamez
",59,4.14,44,1062
1885,2001,"
        187","
Mark Hensby
",71,4.15,53,1278
1886,2001,"
        188","
Doug Barron
",62,4.3,48,1116
1887,2001,"
        189","
Brent Schwarzrock
",63,4.32,49,1134
1888,2001,"
        190","
Garrett Willis
",88,4.33,67,1548
1889,2001,"
        191","
Ben Ferguson
",76,4.35,58,1332
1890,2001,"
        192","
Scott Dunlap
",80,4.5,64,1422
1891,2001,"
        193","
Ben Bates
",53,4.61,44,954
1892,2001,"
        194","
Brian Wilson
",88,4.84,75,1548
1893,2002,"
        1","
Loren Roberts
",93,1.43,24,1674
1894,2002,"
        2","
Chris Riley
",104,1.56,28,1800
1895,2002,"
        3","
Ernie Els
",68,1.61,18,1116
1896,2002,"
        4","
Bob Tway
",103,1.8,32,1782
1897,2002,"
        5","
Justin Leonard
",97,1.95,33,1692
1898,2002,"
        6","
Craig Parry
",69,2.01,25,1242
1899,2002,"
        T7","
Mark O'Meara
",68,2.02,24,1188
1900,2002,"
        T7","
Nick Price
",69,2.02,24,1188
1901,2002,"
        9","
Billy Andrade
",100,2.03,35,1728
1902,2002,"
        10","
Skip Kendall
",103,2.04,37,1818
1903,2002,"
        11","
Ben Crane
",91,2.06,33,1602
1904,2002,"
        12","
David Toms
",106,2.07,38,1836
1905,2002,"
        T13","
José María Olazábal
",71,2.08,24,1152
1906,2002,"
        T13","
John Rollins
",124,2.08,45,2160
1907,2002,"
        15","
Jay Haas
",83,2.11,30,1422
1908,2002,"
        T16","
Bob Heintz
",68,2.12,26,1224
1909,2002,"
        T16","
Corey Pavin
",78,2.12,29,1368
1910,2002,"
        T18","
Brad Faxon
",93,2.16,33,1530
1911,2002,"
        T18","
David Frost
",90,2.16,35,1620
1912,2002,"
        20","
Scott Verplank
",93,2.2,36,1638
1913,2002,"
        21","
Paul Claxton
",83,2.21,33,1494
1914,2002,"
        22","
Jim Furyk
",88,2.22,34,1530
