,"year","rank","player_name","rounds","putting_avg","gir_putts","greens_hit","birdie_conversion"
5111,2012,"
        T159","
John Merrick
",83,1.803,1772,983,28.31
5112,2012,"
        T161","
Ryo Ishikawa
",54,1.804,929,515,26.65
5113,2012,"
        T161","
Marc Leishman
",84,1.804,1712,949,27.85
5114,2012,"
        T161","
Kyle Reifers
",86,1.804,1795,995,25.3
5115,2012,"
        T161","
Steve Wheatcroft
",56,1.804,1075,596,25.55
5116,2012,"
        165","
Henrik Stenson
",51,1.805,998,553,28.8
5117,2012,"
        T166","
Miguel Angel Carballo
",73,1.806,1369,758,27.87
5118,2012,"
        T166","
Patrick Sheehan
",58,1.806,1064,589,25.13
5119,2012,"
        T168","
Michael Bradley
",63,1.807,1254,694,24.71
5120,2012,"
        T168","
Ángel Cabrera
",54,1.807,1030,570,26.84
5121,2012,"
        T168","
Heath Slocum
",93,1.807,1876,1038,25.84
5122,2012,"
        T168","
Cameron Tringale
",88,1.807,1906,1055,28.02
5123,2012,"
        T172","
Robert Allenby
",76,1.808,1627,900,25.72
5124,2012,"
        T172","
Ricky Barnes
",92,1.808,1929,1067,27.93
5125,2012,"
        T172","
Stephen Gangluff
",57,1.808,982,543,26.34
5126,2012,"
        T172","
Bobby Gates
",87,1.808,1766,977,28.12
5127,2012,"
        T176","
Scott Brown
",65,1.809,1239,685,28.95
5128,2012,"
        T176","
J.J. Henry
",93,1.809,1889,1044,24.35
5129,2012,"
        T176","
Scott Stallings
",78,1.809,1686,932,28.16
5130,2012,"
        179","
Stewart Cink
",71,1.81,1403,775,25.87
5131,2012,"
        180","
Kris Blanks
",65,1.813,1396,770,26.3
5132,2012,"
        181","
Gary Woodland
",70,1.815,1443,795,28.5
5133,2012,"
        182","
Chez Reavie
",83,1.817,1795,988,25.38
5134,2012,"
        183","
Trevor Immelman
",76,1.818,1578,868,26.76
5135,2012,"
        T184","
Billy Mayfair
",90,1.819,1803,991,26.36
5136,2012,"
        T184","
D.J. Trahan
",73,1.819,1490,819,26.86
5137,2012,"
        186","
Stephen Ames
",54,1.82,1059,582,25.43
5138,2012,"
        187","
Boo Weekley
",74,1.824,1507,826,24.94
5139,2012,"
        188","
Alexandre Rocha
",62,1.826,1231,674,24.33
5140,2012,"
        189","
Scott Dunlap
",57,1.835,1132,617,25.04
5141,2012,"
        190","
Brendan Steele
",77,1.836,1575,858,25.38
5142,2012,"
        191","
Kyle Thompson
",51,1.841,1009,548,25.18
5143,2013,"
        1","
Phil Mickelson
",78,1.718,1608,936,34.97
5144,2013,"
        2","
David Hearn
",88,1.724,1767,1025,31.05
5145,2013,"
        3","
Aaron Baddeley
",68,1.727,1190,689,32.99
5146,2013,"
        T4","
Greg Chalmers
",77,1.731,1402,810,31.3
5147,2013,"
        T4","
Bryce Molder
",82,1.731,1587,917,31.26
5148,2013,"
        T4","
Steve Stricker
",51,1.731,1042,602,31.77
5149,2013,"
        T7","
Chris Kirk
",89,1.733,1830,1056,32.35
5150,2013,"
        T7","
Charlie Wi
",75,1.733,1341,774,32.43
5151,2013,"
        T9","
Brandt Snedeker
",79,1.734,1620,934,32.8
5152,2013,"
        T9","
Jordan Spieth
",82,1.734,1713,988,32.01
5153,2013,"
        11","
Justin Leonard
",86,1.735,1695,977,30.15
5154,2013,"
        T12","
Ryan Palmer
",79,1.737,1636,942,32.55
5155,2013,"
        T12","
Tiger Woods
",61,1.737,1268,730,33.33
5156,2013,"
        14","
Jason Bohn
",70,1.738,1411,812,30.91
5157,2013,"
        15","
Brian Davis
",91,1.739,1770,1018,31.26
5158,2013,"
        16","
Charley Hoffman
",84,1.741,1724,990,32.59
5159,2013,"
        T17","
Sangmoon Bae
",83,1.742,1658,952,32.84
5160,2013,"
        T17","
Brian Gay
",79,1.742,1404,806,30.06
5161,2013,"
        19","
Rory McIlroy
",56,1.744,1130,648,33.13
5162,2013,"
        20","
Billy Horschel
",96,1.745,2035,1166,31.85
5163,2013,"
        T21","
James Driscoll
",76,1.746,1444,827,30.75
5164,2013,"
        T21","
Morgan Hoffmann
",64,1.746,1301,745,32.12
5165,2013,"
        T21","
Charl Schwartzel
",69,1.746,1407,806,33.17
5166,2013,"
        T21","
Mike Weir
",60,1.746,1037,594,30.98
5167,2013,"
        25","
Luke Donald
",60,1.747,1134,649,30.76
5168,2013,"
        T26","
Harris English
",95,1.749,1975,1129,31.94
5169,2013,"
        T26","
James Hahn
",78,1.749,1508,862,30.34
5170,2013,"
        T28","
Sergio Garcia
",65,1.75,1339,765,29.62
5171,2013,"
        T28","
Matt Kuchar
",93,1.75,1804,1031,30.65
5172,2013,"
        30","
Doug LaBelle II
",72,1.751,1420,811,29.33
5173,2013,"
        31","
Rickie Fowler
",75,1.752,1484,847,30.5
5174,2013,"
        32","
Matt Every
",89,1.754,1842,1050,32.06
5175,2013,"
        33","
Jeff Overton
",78,1.755,1599,911,30.19
5176,2013,"
        34","
Charles Howell III
",87,1.756,1793,1021,30.32
5177,2013,"
        35","
Daniel Summerhays
",83,1.757,1692,963,30.9
5178,2013,"
        T36","
Robert Garrigus
",69,1.758,1361,774,31
5179,2013,"
        T36","
Jimmy Walker
",84,1.758,1756,999,31.39
5180,2013,"
        T38","
Jason Day
",86,1.759,1645,935,30.65
5181,2013,"
        T38","
Webb Simpson
",92,1.759,1858,1056,30.58
5182,2013,"
        T40","
Freddie Jacobson
",63,1.76,1172,666,29.58
5183,2013,"
        T40","
Patrick Reed
",83,1.76,1677,953,31.05
5184,2013,"
        T40","
Andres Romero
",63,1.76,1146,651,32.26
5185,2013,"
        43","
Chris Stroud
",88,1.761,1794,1019,29.5
5186,2013,"
        T44","
Russell Henley
",80,1.762,1589,902,31.11
5187,2013,"
        T44","
Kevin Stadler
",83,1.762,1727,980,30.49
5188,2013,"
        46","
Gary Woodland
",94,1.763,1913,1085,30.74
5189,2013,"
        T47","
Stephen Ames
",49,1.764,951,539,29.74
5190,2013,"
        T47","
Camilo Villegas
",79,1.764,1589,901,30.21
5191,2013,"
        T49","
Peter Hanson
",45,1.766,837,474,30.23
5192,2013,"
        T49","
D.H. Lee
",65,1.766,1363,772,28.74
5193,2013,"
        T49","
Carl Pettersson
",82,1.766,1582,896,28.67
5194,2013,"
        T52","
Jim Furyk
",80,1.767,1695,959,27.69
5195,2013,"
        T52","
Brian Harman
",89,1.767,1693,958,28.14
5196,2013,"
        T54","
Bob Estes
",66,1.768,1363,771,27.5
5197,2013,"
        T54","
Fabián Gómez
",65,1.768,1326,750,29.81
5198,2013,"
        T54","
Rory Sabbatini
",86,1.768,1768,1000,32.5
5199,2013,"
        T54","
Vaughn Taylor
",50,1.768,930,526,32.13
5200,2013,"
        T58","
Ernie Els
",63,1.769,1219,689,28.4
5201,2013,"
        T58","
Aaron Watkins
",46,1.769,872,493,29.21
5202,2013,"
        T60","
Keegan Bradley
",88,1.771,1845,1042,30.7
5203,2013,"
        T60","
Matt Jones
",83,1.771,1746,986,30.08
5204,2013,"
        T62","
Scott Piercy
",78,1.772,1490,841,31.03
5205,2013,"
        T62","
David Toms
",49,1.772,893,504,28.14
5206,2013,"
        T64","
Brendon de Jonge
",110,1.773,2416,1363,28.33
5207,2013,"
        T64","
Ken Duke
",87,1.773,1752,988,27.72
5208,2013,"
        T64","
Jerry Kelly
",75,1.773,1566,883,27.27
5209,2013,"
        T64","
Jason Kokrak
",78,1.773,1635,922,30.02
5210,2013,"
        T64","
David Lingmerth
",68,1.773,1372,774,30.92
5211,2013,"
        T64","
Pat Perez
",69,1.773,1495,843,29.37
5212,2013,"
        T64","
John Rollins
",77,1.773,1571,886,28.54
5213,2013,"
        71","
Roberto Castro
",97,1.774,2085,1175,29.28
5214,2013,"
        T72","
D.A. Points
",87,1.775,1745,983,29.77
5215,2013,"
        T72","
Adam Scott
",61,1.775,1319,743,29.21
5216,2013,"
        T72","
Scott Stallings
",79,1.775,1631,919,29.88
5217,2013,"
        T75","
William McGirt
",75,1.776,1566,882,28.15
5218,2013,"
        T75","
John Merrick
",79,1.776,1680,946,27.28
5219,2013,"
        T77","
Bill Haas
",85,1.777,1821,1025,27.65
5220,2013,"
        T77","
Colt Knost
",69,1.777,1283,722,26.15
5221,2013,"
        T79","
Martin Flores
",83,1.778,1741,979,29.35
5222,2013,"
        T79","
Dustin Johnson
",71,1.778,1495,841,31.35
5223,2013,"
        T79","
David Lynn
",70,1.778,1380,776,26.93
5224,2013,"
        T82","
Jonas Blixt
",76,1.779,1482,833,27.4
5225,2013,"
        T82","
Chez Reavie
",72,1.779,1539,865,27.2
5226,2013,"
        T82","
Tag Ridings
",69,1.779,1370,770,27.83
5227,2013,"
        T82","
Josh Teater
",86,1.779,1747,982,29.23
5228,2013,"
        T86","
Brad Fritsch
",81,1.78,1643,923,30
5229,2013,"
        T86","
Tommy Gainey
",84,1.78,1643,923,29.32
5230,2013,"
        T88","
Steven Bowditch
",67,1.781,1291,725,31.86
5231,2013,"
        T88","
Jason Dufner
",78,1.781,1667,936,28.62
5232,2013,"
        T88","
Justin Rose
",62,1.781,1325,744,30.28
5233,2013,"
        T91","
Ted Potter Jr.
",65,1.782,1262,708,28.05
5234,2013,"
        T91","
Cameron Tringale
",80,1.782,1720,965,27.73
5235,2013,"
        T93","
Justin Bolli
",59,1.783,1079,605,27.98
5236,2013,"
        T93","
Luke Guthrie
",82,1.783,1674,939,29.88
5237,2013,"
        T93","
Tim Herron
",45,1.783,863,484,27.33
5238,2013,"
        T93","
Zach Johnson
",84,1.783,1815,1018,27.76
5239,2013,"
        T93","
Richard Lee
",81,1.783,1644,922,27.14
5240,2013,"
        98","
Henrik Stenson
",65,1.784,1479,829,29.35
5241,2013,"
        T99","
Hunter Mahan
",91,1.785,1846,1034,29.07
5242,2013,"
        T99","
Ian Poulter
",59,1.785,1082,606,26.57
5243,2013,"
        T99","
Bo Van Pelt
",72,1.785,1476,827,28.24
5244,2013,"
        102","
Bud Cauley
",67,1.786,1291,723,28.19
5245,2013,"
        T103","
Scott Brown
",65,1.787,1340,750,27.41
5246,2013,"
        T103","
Shawn Stefani
",63,1.787,1290,722,28.33
5247,2013,"
        T105","
Stuart Appleby
",88,1.788,1763,986,26.9
5248,2013,"
        T105","
Erik Compton
",74,1.788,1550,867,28.09
5249,2013,"
        T105","
Ryan Moore
",72,1.788,1470,822,29.23
5250,2013,"
        T105","
Dicky Pride
",71,1.788,1389,777,26.58
5251,2013,"
        T109","
Tim Clark
",64,1.789,1218,681,27.39
5252,2013,"
        T109","
Ben Crane
",62,1.789,1195,668,27.03
5253,2013,"
        T109","
Marc Leishman
",77,1.789,1614,902,27.25
5254,2013,"
        T109","
Cameron Percy
",68,1.789,1397,781,27.44
5255,2013,"
        T109","
Kevin Streelman
",86,1.789,1839,1028,28.36
5256,2013,"
        T114","
Robert Streb
",75,1.79,1500,838,27.6
5257,2013,"
        T114","
Y.E. Yang
",56,1.79,1131,632,26.9
5258,2013,"
        T116","
K.J. Choi
",85,1.791,1784,996,26.53
5259,2013,"
        T116","
Scott Langley
",79,1.791,1547,864,26.19
5260,2013,"
        T116","
Jeff Maggert
",63,1.791,1352,755,27.32
5261,2013,"
        T116","
Darron Stiles
",51,1.791,983,549,26.19
5262,2013,"
        T116","
Brian Stuard
",78,1.791,1569,876,26.89
5263,2013,"
        T116","
Andrew Svoboda
",46,1.791,935,522,26.15
5264,2013,"
        122","
Seung-Yul Noh
",71,1.792,1389,775,28.77
5265,2013,"
        T123","
Justin Hicks
",79,1.793,1660,926,27.57
5266,2013,"
        T123","
Henrik Norlander
",70,1.793,1479,825,27.95
5267,2013,"
        125","
Bubba Watson
",76,1.795,1637,912,30.41
5268,2013,"
        126","
Scott Gardiner
",61,1.796,1223,681,27.35
5269,2013,"
        T127","
Rod Pampling
",46,1.797,877,488,27.25
5270,2013,"
        T127","
Jin Park
",52,1.797,1026,571,27.07
5271,2013,"
        T129","
Kevin Chappell
",80,1.798,1712,952,28.84
5272,2013,"
        T129","
Brendan Steele
",86,1.798,1751,974,28.29
5273,2013,"
        T129","
Nicholas Thompson
",99,1.798,2174,1209,28.69
5274,2013,"
        T129","
Casey Wittenberg
",72,1.798,1408,783,24.65
5275,2013,"
        T133","
Graham DeLaet
",94,1.799,2146,1193,29.34
5276,2013,"
        T133","
D.J. Trahan
",48,1.799,1011,562,27.76
5277,2013,"
        T135","
Luke List
",65,1.8,1233,685,29.52
5278,2013,"
        T135","
George McNeill
",68,1.8,1438,799,27.6
5279,2013,"
        T137","
Brandt Jobe
",62,1.801,1241,689,26.35
5280,2013,"
        T137","
Martin Laird
",68,1.801,1403,779,27.16
5281,2013,"
        T137","
David Mathis
",71,1.801,1381,767,27.15
5282,2013,"
        T137","
Troy Matteson
",68,1.801,1387,770,24.41
5283,2013,"
        T137","
Graeme McDowell
",53,1.801,996,553,26.27
5284,2013,"
        T137","
Alistair Presnell
",59,1.801,1151,639,27.74
5285,2013,"
        T137","
Michael Thompson
",66,1.801,1322,734,25.21
5286,2013,"
        144","
Ben Kohles
",75,1.802,1503,834,25.75
5287,2013,"
        T145","
Chad Campbell
",78,1.803,1653,917,26.32
5288,2013,"
        T145","
Tom Gillis
",69,1.803,1280,710,26.69
5289,2013,"
        T145","
Padraig Harrington
",52,1.803,968,537,26.44
5290,2013,"
        T145","
Lee Williams
",62,1.803,1201,666,25.49
5291,2013,"
        149","
Robert Allenby
",58,1.804,1135,629,26.04
5292,2013,"
        150","
Boo Weekley
",100,1.805,2254,1249,27.87
5293,2013,"
        151","
Nick Watney
",88,1.808,1917,1060,28.5
5294,2013,"
        152","
Stewart Cink
",71,1.809,1567,866,28.32
5295,2013,"
        T153","
Derek Ernst
",58,1.811,1208,667,26.28
5296,2013,"
        T153","
John Huh
",88,1.811,1911,1055,26.29
5297,2013,"
        155","
John Senden
",79,1.812,1678,926,26.89
5298,2013,"
        T156","
Ricky Barnes
",74,1.813,1610,888,25.03
5299,2013,"
        T156","
Steve LeBrun
",66,1.813,1365,753,27.13
5300,2013,"
        T158","
J.J. Henry
",83,1.814,1798,991,24.22
5301,2013,"
        T158","
Jim Herman
",59,1.814,1221,673,28.02
5302,2013,"
        T160","
Ángel Cabrera
",73,1.816,1551,854,28.25
5303,2013,"
        T160","
Ryo Ishikawa
",72,1.816,1511,832,25.78
5304,2013,"
        T160","
Lee Westwood
",70,1.816,1471,810,28.22
5305,2013,"
        T163","
Ben Curtis
",59,1.818,1191,655,24.92
5306,2013,"
        T163","
Mark Wilson
",56,1.818,1127,620,24.23
5307,2013,"
        165","
Robert Karlsson
",56,1.819,1075,591,27.29
5308,2013,"
        T166","
Bobby Gates
",49,1.823,928,509,23.43
5309,2013,"
        T166","
Greg Owen
",73,1.823,1531,840,27.62
5310,2013,"
        T168","
Martin Kaymer
",61,1.824,1235,677,27.41
5311,2013,"
        T168","
Sean O'Hair
",56,1.824,1140,625,25.64
5312,2013,"
        170","
Geoff Ogilvy
",57,1.826,1165,638,27.32
5313,2013,"
        T171","
Charlie Beljan
",62,1.827,1317,721,27.92
5314,2013,"
        T171","
Will Claxton
",67,1.827,1361,745,25.4
5315,2013,"
        173","
Michael Bradley
",56,1.83,1133,619,24.6
5316,2013,"
        174","
Lucas Glover
",65,1.833,1424,777,27.26
5317,2013,"
        175","
Johnson Wagner
",64,1.837,1277,695,23.81
5318,2013,"
        176","
Trevor Immelman
",73,1.838,1518,826,22.67
5319,2013,"
        177","
Kyle Stanley
",71,1.841,1585,861,26.81
5320,2013,"
        178","
Eric Meierdierks
",48,1.844,1016,551,25.73
5321,2013,"
        179","
Nicolas Colsaerts
",50,1.855,1048,565,24.33
5322,2013,"
        180","
Vijay Singh
",61,1.888,1433,759,22.27
5323,2014,"
        1","
Rory McIlroy
",66,1.708,1366,800,36.84
5324,2014,"
        2","
Jordan Spieth
",102,1.717,1892,1102,34.24
5325,2014,"
        3","
Dustin Johnson
",58,1.726,1205,698,33
5326,2014,"
        T4","
Adam Scott
",68,1.732,1458,842,33.89
5327,2014,"
        T4","
Jimmy Walker
",98,1.732,2023,1168,33.5
5328,2014,"
        6","
Ryo Ishikawa
",75,1.734,1521,877,32.72
5329,2014,"
        7","
Chris Stroud
",88,1.735,1792,1033,31.49
5330,2014,"
        8","
Jerry Kelly
",80,1.736,1639,944,30.19
5331,2014,"
        9","
Bubba Watson
",76,1.737,1551,893,32.4
5332,2014,"
        10","
Ryan Palmer
",85,1.738,1773,1020,32.71
5333,2014,"
        11","
Charl Schwartzel
",64,1.739,1233,709,33.76
5334,2014,"
        T12","
Luke Guthrie
",85,1.744,1695,972,31.4
5335,2014,"
        T12","
J.B. Holmes
",86,1.744,1645,943,32.56
5336,2014,"
        T12","
Brendon Todd
",108,1.744,2170,1244,29.87
5337,2014,"
        15","
Matt Jones
",83,1.745,1649,945,29.96
5338,2014,"
        T16","
Aaron Baddeley
",74,1.746,1353,775,32
5339,2014,"
        T16","
Freddie Jacobson
",91,1.746,1790,1025,30.18
5340,2014,"
        T18","
K.J. Choi
",80,1.747,1562,894,29.79
5341,2014,"
        T18","
Graeme McDowell
",66,1.747,1282,734,29.69
5342,2014,"
        T20","
Greg Chalmers
",85,1.748,1526,873,29.93
5343,2014,"
        T20","
Jason Kokrak
",65,1.748,1337,765,31.41
5344,2014,"
        T22","
Stuart Appleby
",92,1.749,1784,1020,30.09
5345,2014,"
        T22","
Troy Merritt
",62,1.749,1270,726,29.01
5346,2014,"
        T22","
Ian Poulter
",57,1.749,1100,629,32.11
5347,2014,"
        T22","
Brian Stuard
",91,1.749,1749,1000,30.63
5348,2014,"
        T26","
Sergio Garcia
",61,1.75,1255,717,29.97
5349,2014,"
        T26","
Morgan Hoffmann
",103,1.75,1957,1118,31.84
5350,2014,"
        T26","
Brooks Koepka
",56,1.75,1146,655,32.67
5351,2014,"
        T29","
Kevin Chappell
",100,1.753,2048,1168,30.64
5352,2014,"
        T29","
Phil Mickelson
",71,1.753,1462,834,31.29
5353,2014,"
        T29","
Kevin Na
",94,1.753,1920,1095,30.77
5354,2014,"
        T32","
Paul Casey
",56,1.754,1163,663,31.12
5355,2014,"
        T32","
Scott Langley
",95,1.754,1884,1074,28.98
5356,2014,"
        T32","
Ryan Moore
",86,1.754,1803,1028,30.53
5357,2014,"
        T32","
Lee Westwood
",57,1.754,1126,642,32.45
5358,2014,"
        T36","
Tim Clark
",75,1.755,1523,868,28.29
5359,2014,"
        T36","
Rickie Fowler
",91,1.755,1732,987,32.52
5360,2014,"
        T36","
Brian Harman
",111,1.755,2254,1284,29.56
5361,2014,"
        T36","
Matt Kuchar
",91,1.755,1860,1060,30.57
5362,2014,"
        T36","
Marc Leishman
",81,1.755,1648,939,29.99
5363,2014,"
        T36","
Brandt Snedeker
",89,1.755,1739,991,30.13
5364,2014,"
        T42","
Russell Henley
",92,1.756,1798,1024,30.82
5365,2014,"
        T42","
Charley Hoffman
",93,1.756,1972,1123,31.67
5366,2014,"
        T44","
Jason Bohn
",81,1.757,1659,944,27.95
5367,2014,"
        T44","
William McGirt
",96,1.757,1956,1113,29.23
5368,2014,"
        T44","
Justin Rose
",70,1.757,1439,819,30.96
5369,2014,"
        47","
Justin Leonard
",75,1.758,1371,780,28.24
5370,2014,"
        T48","
Luke Donald
",57,1.759,1117,635,29.18
5371,2014,"
        T48","
Martin Kaymer
",65,1.759,1309,744,31
5372,2014,"
        T48","
Chris Kirk
",105,1.759,2090,1188,31.06
5373,2014,"
        T48","
Ben Martin
",80,1.759,1673,951,28.78
5374,2014,"
        T52","
Sangmoon Bae
",76,1.76,1515,861,32.09
5375,2014,"
        T52","
Zach Johnson
",97,1.76,2050,1165,29.15
5376,2014,"
        T52","
George McNeill
",79,1.76,1656,941,30.24
5377,2014,"
        T52","
Andres Romero
",81,1.76,1477,839,30.82
5378,2014,"
        T52","
Kevin Streelman
",79,1.76,1563,888,31.26
5379,2014,"
        57","
Camilo Villegas
",95,1.761,2016,1145,30.48
5380,2014,"
        T58","
Erik Compton
",88,1.762,1760,999,29.45
5381,2014,"
        T58","
Kevin Kisner
",85,1.762,1760,999,29.16
5382,2014,"
        T60","
Chesson Hadley
",84,1.763,1680,953,31.02
5383,2014,"
        T60","
Bryce Molder
",77,1.763,1481,840,28.04
5384,2014,"
        T62","
David Hearn
",97,1.764,2044,1159,27.66
5385,2014,"
        T62","
Tim Wilkinson
",86,1.764,1607,911,27.75
5386,2014,"
        T64","
Scott Brown
",100,1.765,2065,1170,29.93
5387,2014,"
        T64","
Chad Collins
",78,1.765,1410,799,27.64
5388,2014,"
        T64","
Ben Crane
",81,1.765,1633,925,27.52
5389,2014,"
        T64","
Webb Simpson
",87,1.765,1742,987,30.93
5390,2014,"
        T68","
Ernie Els
",85,1.766,1547,876,29.24
5391,2014,"
        T68","
Matt Every
",85,1.766,1711,969,30.92
5392,2014,"
        T68","
Tommy Gainey
",73,1.766,1404,795,30.6
5393,2014,"
        T68","
Jeff Overton
",80,1.766,1589,900,29.35
5394,2014,"
        T68","
Robert Streb
",75,1.766,1482,839,30.26
5395,2014,"
        T73","
Jonas Blixt
",64,1.767,1205,682,30.1
5396,2014,"
        T73","
Keegan Bradley
",89,1.767,1866,1056,30.93
5397,2014,"
        T73","
Daniel Summerhays
",98,1.767,2085,1180,28.68
5398,2014,"
        T76","
Ricky Barnes
",92,1.768,1819,1029,29.45
5399,2014,"
        T76","
Patrick Reed
",92,1.768,1823,1031,30.25
5400,2014,"
        T76","
Wes Roach
",67,1.768,1287,728,31.46
5401,2014,"
        T76","
Michael Thompson
",74,1.768,1547,875,30.29
5402,2014,"
        T80","
Brian Davis
",93,1.769,1820,1029,29.2
5403,2014,"
        T80","
David Lingmerth
",80,1.769,1532,866,28.39
5404,2014,"
        T80","
Pat Perez
",84,1.769,1721,973,28.32
5405,2014,"
        T80","
John Senden
",99,1.769,2139,1209,27.63
5406,2014,"
        T80","
David Toms
",64,1.769,1357,767,27.94
5407,2014,"
        T85","
Charles Howell III
",106,1.77,2285,1291,29.23
5408,2014,"
        T85","
Hideki Matsuyama
",82,1.77,1632,922,32.14
5409,2014,"
        T87","
Richard Lee
",80,1.771,1491,842,29.25
5410,2014,"
        T87","
Andrew Loupe
",65,1.771,1227,693,31.36
5411,2014,"
        89","
Will MacKenzie
",82,1.772,1715,968,30.01
5412,2014,"
        90","
Jonathan Byrd
",76,1.773,1491,841,27.92
5413,2014,"
        T91","
James Driscoll
",71,1.774,1380,778,29.81
5414,2014,"
        T91","
Brendan Steele
",89,1.774,1804,1017,30.15
5415,2014,"
        T91","
Cameron Tringale
",111,1.774,2367,1334,27.03
5416,2014,"
        T91","
Tyrone Van Aswegen
",79,1.774,1598,901,28.86
5417,2014,"
        T91","
Mike Weir
",69,1.774,1192,672,27.72
5418,2014,"
        T91","
Gary Woodland
",93,1.774,1955,1102,29.57
5419,2014,"
        T97","
Ángel Cabrera
",69,1.776,1433,807,30.06
5420,2014,"
        T97","
Jason Day
",54,1.776,982,553,30.02
5421,2014,"
        T97","
Harris English
",95,1.776,2010,1132,30.29
5422,2014,"
        T97","
Danny Lee
",84,1.776,1648,928,30.74
5423,2014,"
        101","
Seung-Yul Noh
",92,1.777,1971,1109,28.55
5424,2014,"
        T102","
Ben Curtis
",77,1.778,1463,823,27.62
5425,2014,"
        T102","
Brad Fritsch
",50,1.778,999,562,29.06
5426,2014,"
        T102","
Brice Garnett
",92,1.778,1835,1032,27.79
5427,2014,"
        T102","
Bill Haas
",107,1.778,2306,1297,28.55
5428,2014,"
        106","
Henrik Stenson
",56,1.779,1194,671,31.49
5429,2014,"
        T107","
Brian Gay
",81,1.78,1499,842,27.59
5430,2014,"
        T107","
Hunter Mahan
",88,1.78,1816,1020,28.36
5431,2014,"
        T109","
Brendon de Jonge
",109,1.781,2253,1265,27.4
5432,2014,"
        T109","
Robert Garrigus
",80,1.781,1671,938,31.62
5433,2014,"
        T111","
Stewart Cink
",91,1.782,1937,1087,27.79
5434,2014,"
        T111","
Russell Knox
",92,1.782,2006,1126,27.11
5435,2014,"
        T113","
Gonzalo Fernandez-Castaño
",83,1.783,1601,898,29.35
5436,2014,"
        T113","
Y.E. Yang
",79,1.783,1544,866,27.17
5437,2014,"
        115","
Jason Dufner
",57,1.784,1149,644,29.75
5438,2014,"
        116","
Roberto Castro
",76,1.785,1437,805,26.47
5439,2014,"
        117","
Steven Bowditch
",93,1.786,1895,1061,29.99
5440,2014,"
        T118","
Jim Furyk
",84,1.787,1769,990,26.65
5441,2014,"
        T118","
Billy Hurley III
",86,1.787,1823,1020,26.06
5442,2014,"
        T118","
Shawn Stefani
",60,1.787,1278,715,27.49
5443,2014,"
        T121","
Graham DeLaet
",80,1.788,1797,1005,28.91
5444,2014,"
        T121","
Martin Flores
",85,1.788,1820,1018,27.59
5445,2014,"
        T121","
Retief Goosen
",94,1.788,1843,1031,27.86
5446,2014,"
        T121","
Kevin Stadler
",90,1.788,1974,1104,28.45
5447,2014,"
        T125","
Charlie Beljan
",76,1.789,1512,845,29.89
5448,2014,"
        T125","
Spencer Levin
",59,1.789,1222,683,26.69
5449,2014,"
        T125","
Carl Pettersson
",91,1.789,1954,1092,28.41
5450,2014,"
        T125","
Bo Van Pelt
",83,1.789,1834,1025,27.57
5451,2014,"
        T129","
Billy Horschel
",92,1.79,2042,1141,28.41
5452,2014,"
        T129","
Charlie Wi
",72,1.79,1373,767,27.09
5453,2014,"
        T131","
Jamie Lovemark
",64,1.792,1256,701,29.24
5454,2014,"
        T131","
Andrew Svoboda
",77,1.792,1692,944,27.18
5455,2014,"
        T131","
Nick Watney
",80,1.792,1629,909,28.85
5456,2014,"
        T134","
Woody Austin
",63,1.793,1158,646,28.64
5457,2014,"
        T134","
Sean O'Hair
",77,1.793,1576,879,27.28
5458,2014,"
        T134","
Rory Sabbatini
",82,1.793,1646,918,29.88
5459,2014,"
        137","
Davis Love III
",74,1.794,1500,836,28.14
5460,2014,"
        138","
Geoff Ogilvy
",84,1.795,1668,929,28.05
5461,2014,"
        139","
Ken Duke
",80,1.796,1694,943,26.65
5462,2014,"
        140","
Justin Hicks
",103,1.799,2290,1273,26.36
5463,2014,"
        141","
John Merrick
",87,1.8,1831,1017,26.6
5464,2014,"
        142","
John Huh
",87,1.801,1733,962,26.61
5465,2014,"
        143","
Ted Potter Jr.
",68,1.802,1436,797,24.75
5466,2014,"
        T144","
Bud Cauley
",56,1.803,1226,680,26.7
5467,2014,"
        T144","
Johnson Wagner
",69,1.803,1352,750,24.23
5468,2014,"
        T144","
Will Wilcox
",51,1.803,1064,590,26.15
5469,2014,"
        T147","
Troy Matteson
",62,1.804,1167,647,27.67
5470,2014,"
        T147","
Scott Stallings
",77,1.804,1559,864,27
5471,2014,"
        T149","
Bronson La'Cassie
",51,1.805,937,519,26.59
5472,2014,"
        T149","
Josh Teater
",90,1.805,1861,1031,26.5
5473,2014,"
        T151","
Trevor Immelman
",84,1.807,1699,940,24.89
5474,2014,"
        T151","
Martin Laird
",66,1.807,1337,740,28.69
5475,2014,"
        153","
Jim Herman
",62,1.811,1255,693,25.76
5476,2014,"
        T154","
D.A. Points
",75,1.812,1493,824,26.21
5477,2014,"
        T154","
Heath Slocum
",71,1.812,1515,836,26.08
5478,2014,"
        156","
James Hahn
",82,1.813,1670,921,26.69
5479,2014,"
        157","
D.H. Lee
",54,1.814,978,539,23.98
5480,2014,"
        T158","
Louis Oosthuizen
",50,1.815,998,550,28.36
5481,2014,"
        T158","
Jim Renner
",61,1.815,1209,666,27.07
5482,2014,"
        T160","
Chad Campbell
",57,1.816,1255,691,23.91
5483,2014,"
        T160","
Michael Putnam
",106,1.816,2235,1231,27.48
5484,2014,"
        T160","
Vijay Singh
",83,1.816,1774,977,26.41
5485,2014,"
        163","
Hudson Swafford
",75,1.819,1599,879,26.17
