,"year","rank","player_name","rounds","total_eagles"
3392,1984,"
        T237","
Stan Wiel
",2,0
3393,1984,"
        T237","
Gary Wilkins
",2,0
3394,1984,"
        T237","
Keith Williams
",0,0
3395,1984,"
        T237","
Bobby Wilson
",2,0
3396,1984,"
        T237","
Gregg Wolff
",4,0
3397,1984,"
        T237","
Woody Woodall
",2,0
3398,1984,"
        T237","
Walter Worthen
",2,0
3399,1984,"
        T237","
Robert Wrenn
",5,0
3400,1984,"
        T237","
Jim Wright
",2,0
3401,1984,"
        T237","
Bob Wynn
",3,0
3402,1984,"
        T237","
Bert Yancey
",2,0
3403,1984,"
        T237","
Mickey Yokoi
",2,0
3404,1984,"
        T237","
Kim Young
",2,0
3405,1984,"
        T237","
Nobumitsu Yuhara
",4,0
3406,1984,"
        T237","
Bruce Zabriski
",6,0
3407,1984,"
        T237","
Kermit Zarley
",8,0
3408,1984,"
        T237","
Michael Zinni
",4,0
3409,1985,"
        1","
Larry Rinker
",104,14
3410,1985,"
        2","
Corey Pavin
",97,12
3411,1985,"
        T3","
Phil Blackmar
",84,11
3412,1985,"
        T3","
Jodie Mudd
",102,11
3413,1985,"
        T3","
Joey Sindelar
",120,11
3414,1985,"
        T6","
Paul Azinger
",105,10
3415,1985,"
        T6","
Fred Couples
",97,10
3416,1985,"
        T6","
David Graham
",75,10
3417,1985,"
        T6","
Billy Kratzert
",99,10
3418,1985,"
        T6","
Payne Stewart
",96,10
3419,1985,"
        T11","
Buddy Gardner
",103,9
3420,1985,"
        T11","
Ralph Landrum
",98,9
3421,1985,"
        T11","
John Mahaffey
",107,9
3422,1985,"
        T11","
Greg Norman
",59,9
3423,1985,"
        T11","
Mac O'Grady
",79,9
3424,1985,"
        T11","
Don Pooley
",97,9
3425,1985,"
        T11","
Craig Stadler
",86,9
3426,1985,"
        T11","
Curtis Strange
",96,9
3427,1985,"
        T11","
Greg Twiggs
",82,9
3428,1985,"
        T20","
Andy Bean
",96,8
3429,1985,"
        T20","
Chip Beck
",97,8
3430,1985,"
        T20","
George Burns
",101,8
3431,1985,"
        T20","
John Cook
",96,8
