rank,player_name,top_ten,first,second,third,year
T86,Jim Herman,2,0,0,0,2015
T86,Morgan Hoffmann,2,0,0,0,2015
T86,Tom Hoge,2,0,0,0,2015
T86,Billy Horschel,2,0,0,1,2015
T86,Ryo Ishikawa,2,0,0,0,2015
T86,Whee Kim,2,0,0,1,2015
T86,Jason Kokrak,2,0,0,0,2015
T86,Davis Love III,2,1,0,0,2015
T86,Bryce Molder,2,0,0,1,2015
T86,Francesco Molinari,2,0,0,1,2015
T86,Greg Owen,2,0,1,0,2015
T86,Pat Perez,2,0,0,0,2015
T86,Alex Prugh,2,0,0,0,2015
T86,Kyle Reifers,2,0,1,0,2015
T86,Patrick Rodgers,2,0,1,1,2015
T86,Andres Romero,2,0,0,0,2015
T86,Cameron Smith,2,0,0,0,2015
T86,Kevin Streelman,2,0,1,0,2015
T86,Chris Stroud,2,0,0,0,2015
T86,Vaughn Taylor,2,0,0,0,2015
T86,David Toms,2,0,0,0,2015
T86,Bo Van Pelt,2,0,0,0,2015
T86,Steve Wheatcroft,2,0,1,0,2015
T86,Danny Willett,2,0,0,1,2015
T123,Robert Allenby,1,0,0,0,2015
T123,Kiradech Aphibarnrat,1,0,0,0,2015
T123,Aaron Baddeley,1,0,0,0,2015
T123,Ricky Barnes,1,0,0,1,2015
T123,Charlie Beljan,1,0,0,1,2015
T123,Jonas Blixt,1,0,0,0,2015
T123,Rafa Cabrera Bello,1,0,0,0,2015
T123,Alex Cejka,1,1,0,0,2015
T123,Stewart Cink,1,0,0,0,2015
T123,Tim Clark,1,0,1,0,2015
T123,George Coetzee,1,0,0,0,2015
T123,Chad Collins,1,0,0,0,2015
T123,Erik Compton,1,0,0,0,2015
T123,John Daly,1,0,0,0,2015
T123,Matt Every,1,1,0,0,2015
T123,Derek Fathauer,1,0,0,0,2015
T123,Tommy Fleetwood,1,0,0,0,2015
T123,Steve Flesch,1,0,0,0,2015
T123,Oscar Fraustro,1,0,0,0,2015
T123,Fred Funk,1,0,0,0,2015
T123,Brice Garnett,1,0,0,0,2015
T123,Tom Gillis,1,0,1,0,2015
T123,Luke Guthrie,1,0,0,0,2015
T123,Padraig Harrington,1,1,0,0,2015
T123,J.J. Henry,1,1,0,0,2015
T123,Mark Hensby,1,0,0,0,2015
T123,Max Homa,1,0,0,0,2015
T123,Billy Hurley III,1,0,0,0,2015
T123,Hiroshi Iwata,1,0,0,1,2015
T123,Freddie Jacobson,1,0,0,0,2015
T123,Martin Kaymer,1,0,0,0,2015
T123,Anirban Lahiri,1,0,0,0,2015
T123,Spencer Levin,1,0,0,0,2015
T123,Andrew Loupe,1,0,0,0,2015
T123,Graeme McDowell,1,0,0,1,2015
T123,William McGirt,1,0,0,0,2015
T123,George McNeill,1,0,0,0,2015
T123,Prom Meesawat,1,0,0,0,2015
T123,Jordan Niebrugge,1,0,0,0,2015
T123,Seung-Yul Noh,1,0,0,1,2015
T123,Geoff Ogilvy,1,0,0,0,2015
T123,Thorbjørn Olesen,1,0,0,0,2015
T123,Carlos Ortiz,1,0,0,0,2015
T123,Garrett Osborn,1,0,0,0,2015
T123,Jeff Overton,1,0,0,0,2015
T123,Rod Pampling,1,0,0,0,2015
T123,Sung Joon Park,1,0,1,0,2015
T123,Cameron Percy,1,0,0,0,2015
T123,Tim Petrovic,1,0,1,0,2015
T123,Angelo Que,1,0,0,0,2015
T123,Jon Rahm,1,0,0,0,2015
T123,John Rollins,1,0,0,0,2015
T123,Carlos Sainz Jr,1,0,0,0,2015
T123,Sam Saunders,1,0,1,0,2015
T123,Robby Shelton,1,0,0,1,2015
T123,Vijay Singh,1,0,0,0,2015
T123,Chris Smith,1,0,0,0,2015
T123,Scott Stallings,1,0,1,0,2015
T123,Brian Stuard,1,0,0,0,2015
T123,Andrew Svoboda,1,0,0,0,2015
T123,Hudson Swafford,1,0,0,0,2015
T123,Nick Taylor,1,1,0,0,2015
T123,Michael Thompson,1,0,0,1,2015
T123,Nicholas Thompson,1,0,0,0,2015
T123,Peter Uihlein,1,0,0,0,2015
T123,Lee Westwood,1,0,0,0,2015
T123,Tiger Woods,1,0,0,0,2015
1,Rory McIlroy,12,3,2,0,2014
T2,Jim Furyk,11,0,4,0,2014
T2,Matt Kuchar,11,1,1,0,2014
T4,Rickie Fowler,10,0,2,2,2014
T4,Sergio Garcia,10,0,3,2,2014
T4,Adam Scott,10,1,0,1,2014
T4,Jimmy Walker,10,3,0,0,2014
8,Webb Simpson,9,1,0,3,2014
T9,Graeme McDowell,8,0,0,1,2014
T9,Ryan Palmer,8,0,2,0,2014
T9,Justin Rose,8,1,0,0,2014
T9,Jordan Spieth,8,0,2,0,2014
T9,Bubba Watson,8,2,3,1,2014
T14,Graham DeLaet,7,0,2,0,2014
T14,Harris English,7,1,0,0,2014
T14,Dustin Johnson,7,1,2,0,2014
T14,Ryan Moore,7,1,0,0,2014
T14,Brendon Todd,7,1,0,0,2014
T19,Keegan Bradley,6,0,1,0,2014
T19,Jason Day,6,1,2,0,2014
T19,Matt Every,6,1,0,1,2014
T19,Brian Harman,6,1,0,1,2014
T19,Charles Howell III,6,0,0,1,2014
T19,Marc Leishman,6,0,1,2,2014
T19,Hunter Mahan,6,1,0,0,2014
T19,Kevin Na,6,0,2,1,2014
T27,Bill Haas,5,0,1,0,2014
T27,Charley Hoffman,5,0,0,1,2014
T27,Billy Horschel,5,2,1,0,2014
T27,Zach Johnson,5,1,1,1,2014
T27,Chris Kirk,5,2,1,0,2014
T27,Will MacKenzie,5,0,1,0,2014
T27,Charl Schwartzel,5,0,0,0,2014
T27,John Senden,5,1,0,0,2014
T27,Gary Woodland,5,0,1,0,2014
T36,Scott Brown,4,0,0,1,2014
T36,Jason Dufner,4,0,1,0,2014
T36,Chesson Hadley,4,1,0,0,2014
T36,Billy Hurley III,4,0,0,0,2014
T36,Freddie Jacobson,4,0,1,1,2014
T36,Martin Kaymer,4,2,0,0,2014
T36,Jerry Kelly,4,0,0,2,2014
T36,Hideki Matsuyama,4,1,0,1,2014
T36,William McGirt,4,0,0,0,2014
T36,George McNeill,4,0,1,0,2014
T36,Carl Pettersson,4,0,0,1,2014
T36,Patrick Reed,4,2,0,0,2014
T36,Brendan Steele,4,0,0,0,2014
T36,Chris Stroud,4,0,0,2,2014
T36,Brian Stuard,4,0,1,0,2014
T51,Stuart Appleby,3,0,1,0,2014
T51,Jason Bohn,3,0,1,1,2014
T51,Tim Clark,3,1,1,0,2014
T51,Erik Compton,3,0,1,0,2014
T51,Luke Donald,3,0,1,0,2014
T51,Victor Dubuisson,3,0,1,0,2014
T51,Ernie Els,3,0,0,0,2014
T51,Brad Fritsch,3,0,0,0,2014
T51,David Hearn,3,0,0,0,2014
T51,Russell Henley,3,1,1,0,2014
T51,Justin Hicks,3,0,1,1,2014
T51,Ryo Ishikawa,3,0,1,0,2014
T51,Kevin Kisner,3,0,0,0,2014
T51,Russell Knox,3,0,1,0,2014
T51,Ben Martin,3,0,0,3,2014
T51,Seung-Yul Noh,3,1,0,0,2014
T51,Jeff Overton,3,0,0,0,2014
T51,Pat Perez,3,0,1,0,2014
T51,Rory Sabbatini,3,0,0,1,2014
T51,Brandt Snedeker,3,0,0,0,2014
T51,Kevin Stadler,3,1,0,0,2014
T51,Henrik Stenson,3,0,0,1,2014
T51,Cameron Tringale,3,0,1,0,2014
T51,Tim Wilkinson,3,0,0,0,2014
T75,Jason Allred,2,0,0,1,2014
T75,Aaron Baddeley,2,0,0,0,2014
T75,Ricky Barnes,2,0,0,0,2014
T75,K.J. Choi,2,0,2,0,2014
T75,Ben Crane,2,1,0,0,2014
T75,Brendon de Jonge,2,0,0,0,2014
T75,Jamie Donaldson,2,0,1,0,2014
T75,Robert Garrigus,2,0,0,0,2014
T75,Retief Goosen,2,0,0,0,2014
T75,Luke Guthrie,2,0,0,0,2014
T75,James Hahn,2,0,0,0,2014
T75,Morgan Hoffmann,2,0,0,1,2014
T75,J.B. Holmes,2,1,0,0,2014
T75,John Huh,2,0,0,2,2014
T75,Robert Karlsson,2,0,0,0,2014
T75,Brooks Koepka,2,0,0,1,2014
T75,Jason Kokrak,2,0,0,0,2014
T75,Richard Lee,2,0,0,0,2014
T75,Justin Leonard,2,0,0,1,2014
T75,David Lingmerth,2,0,0,0,2014
T75,Bryce Molder,2,0,0,0,2014
T75,Francesco Molinari,2,0,0,0,2014
T75,Geoff Ogilvy,2,1,1,0,2014
T75,Ian Poulter,2,0,1,0,2014
T75,Shawn Stefani,2,0,1,0,2014
T75,Robert Streb,2,0,1,0,2014
T75,Kevin Streelman,2,1,0,1,2014
T75,Steve Stricker,2,0,0,0,2014
T75,Daniel Summerhays,2,0,1,0,2014
T75,Andrew Svoboda,2,0,1,0,2014
T75,David Toms,2,0,0,0,2014
T75,Jhonattan Vegas,2,0,0,1,2014
T75,Nick Watney,2,0,0,0,2014
T75,Lee Westwood,2,0,0,0,2014
T75,Will Wilcox,2,0,0,0,2014
T110,Kiradech Aphibarnrat,1,0,0,1,2014
T110,Briny Baird,1,0,1,0,2014
T110,Charlie Beljan,1,0,0,0,2014
T110,Thomas Bjørn,1,0,0,0,2014
T110,Jonas Blixt,1,0,1,0,2014
T110,Steven Bowditch,1,1,0,0,2014
T110,Jonathan Byrd,1,0,0,1,2014
T110,Ángel Cabrera,1,1,0,0,2014
T110,Chad Campbell,1,0,0,0,2014
T110,Roberto Castro,1,0,0,0,2014
T110,Bud Cauley,1,0,0,0,2014
T110,Greg Chalmers,1,0,0,0,2014
T110,Kevin Chappell,1,0,0,0,2014
T110,George Coetzee,1,0,0,0,2014
T110,Chad Collins,1,0,0,0,2014
T110,Ben Curtis,1,0,0,0,2014
T110,Bob Estes,1,0,0,0,2014
T110,Gonzalo Fernandez-Castaño,1,0,0,0,2014
T110,Martin Flores,1,0,0,1,2014
T110,Tommy Gainey,1,0,0,0,2014
T110,Stephen Gallacher,1,0,0,0,2014
T110,Brice Garnett,1,0,0,0,2014
T110,Brian Gay,1,0,0,0,2014
T110,Jason Gore,1,0,0,0,2014
T110,Max Homa,1,0,0,0,2014
T110,Mikko Ilonen,1,0,0,0,2014
T110,Trevor Immelman,1,0,0,0,2014
T110,Thongchai Jaidee,1,0,0,0,2014
T110,Miguel Angel Jiménez,1,0,0,0,2014
T110,Matt Jones,1,1,0,0,2014
T110,Martin Laird,1,0,0,0,2014
T110,Bernhard Langer,1,0,0,0,2014
T110,Scott Langley,1,0,0,1,2014
T110,Danny Lee,1,0,1,0,2014
T110,Andrew Loupe,1,0,0,0,2014
T110,Shane Lowry,1,0,0,0,2014
T110,Jeff Maggert,1,0,0,0,2014
T110,Matteo Manassero,1,0,0,0,2014
T110,Troy Matteson,1,0,0,0,2014
T110,Troy Merritt,1,0,1,0,2014
T110,Phil Mickelson,1,0,1,0,2014
T110,Edoardo Molinari,1,0,0,0,2014
T110,Sean O'Hair,1,0,0,0,2014
T110,Thorbjørn Olesen,1,0,0,0,2014
T110,Louis Oosthuizen,1,0,0,0,2014
T110,Rod Pampling,1,0,0,0,2014
T110,Dicky Pride,1,0,0,0,2014
T110,Michael Putnam,1,0,0,0,2014
T110,Jim Renner,1,0,1,0,2014
T110,Wes Roach,1,0,0,0,2014
T110,Andres Romero,1,0,0,0,2014
T110,Vijay Singh,1,0,1,0,2014
T110,Heath Slocum,1,0,0,0,2014
T110,Scott Stallings,1,1,0,0,2014
T110,Kyle Stanley,1,0,0,0,2014
T110,Richard Sterne,1,0,0,0,2014
T110,Hudson Swafford,1,0,0,0,2014
T110,Hideto Tanihara,1,0,0,0,2014
T110,Justin Thomas,1,0,0,0,2014
T110,Michael Thompson,1,0,0,0,2014
