,"year","rank","player_name","rounds","per_round_avg","total_3_plus_putts","total_rounds"
449,1997,"
        T15","
Frank Nobilo
",64,0.02,1,64
450,1997,"
        T15","
Steve Pate
",86,0.02,2,83
451,1997,"
        T15","
Chris Perry
",108,0.02,2,106
452,1997,"
        T15","
Loren Roberts
",82,0.02,2,82
453,1997,"
        T15","
Gene Sauers
",53,0.02,1,53
454,1997,"
        T15","
Vijay Singh
",83,0.02,2,83
455,1997,"
        T15","
Mike Standly
",86,0.02,2,86
456,1997,"
        T15","
Curtis Strange
",63,0.02,1,63
457,1997,"
        T15","
Steve Stricker
",63,0.02,1,59
458,1997,"
        T15","
Kirk Triplett
",92,0.02,2,88
459,1997,"
        T15","
Tom Watson
",54,0.02,1,52
460,1997,"
        T15","
Fuzzy Zoeller
",52,0.02,1,52
461,1997,"
        T43","
Stuart Appleby
",82,0.01,1,78
462,1997,"
        T43","
Emlyn Aubrey
",75,0.01,1,72
463,1997,"
        T43","
Doug Barron
",106,0.01,1,103
464,1997,"
        T43","
Chip Beck
",73,0.01,1,71
465,1997,"
        T43","
David Berganio Jr.
",86,0.01,1,83
466,1997,"
        T43","
Guy Boros
",79,0.01,1,79
467,1997,"
        T43","
Brandel Chamblee
",82,0.01,1,79
468,1997,"
        T43","
Robert Damron
",100,0.01,1,98
469,1997,"
        T43","
Jay Delsing
",86,0.01,1,84
470,1997,"
        T43","
Todd Demsey
",74,0.01,1,74
471,1997,"
        T43","
Allen Doyle
",85,0.01,1,85
472,1997,"
        T43","
David Duval
",100,0.01,1,98
473,1997,"
        T43","
Joel Edwards
",94,0.01,1,92
474,1997,"
        T43","
David Frost
",69,0.01,1,69
475,1997,"
        T43","
Brent Geiberger
",97,0.01,1,93
476,1997,"
        T43","
Paul Goydos
",102,0.01,1,100
477,1997,"
        T43","
Donnie Hammond
",68,0.01,1,68
478,1997,"
        T43","
J.P. Hayes
",97,0.01,1,95
479,1997,"
        T43","
John Huston
",78,0.01,1,75
480,1997,"
        T43","
Lee Janzen
",102,0.01,1,99
481,1997,"
        T43","
Jimmy Johnston
",88,0.01,1,85
482,1997,"
        T43","
Skip Kendall
",106,0.01,1,102
483,1997,"
        T43","
Neal Lancaster
",105,0.01,1,101
484,1997,"
        T43","
Tom Lehman
",75,0.01,1,72
485,1997,"
        T43","
Justin Leonard
",104,0.01,1,101
486,1997,"
        T43","
Steve Lowery
",101,0.01,1,99
487,1997,"
        T43","
Andrew Magee
",106,0.01,1,102
488,1997,"
        T43","
Spike McRoy
",70,0.01,1,68
489,1997,"
        T43","
Phil Mickelson
",80,0.01,1,76
490,1997,"
        T43","
Larry Mize
",73,0.01,1,69
491,1997,"
        T43","
Jack O'Keefe
",77,0.01,1,75
492,1997,"
        T43","
Lee Porter
",83,0.01,1,81
493,1997,"
        T43","
Brett Quigley
",113,0.01,1,111
494,1997,"
        T43","
Lee Rinker
",97,0.01,1,95
495,1997,"
        T43","
Hugh Royer III
",85,0.01,1,83
496,1997,"
        T43","
Jeff Sluman
",98,0.01,1,98
497,1997,"
        T43","
Hal Sutton
",96,0.01,1,96
498,1997,"
        T43","
Tommy Tolles
",92,0.01,1,89
499,1997,"
        T43","
Bob Tway
",95,0.01,1,93
500,1997,"
        T43","
Omar Uresti
",103,0.01,1,101
501,1997,"
        T43","
Grant Waite
",105,0.01,1,102
502,1997,"
        T43","
Duffy Waldorf
",92,0.01,1,89
503,1997,"
        T43","
Mark Wiebe
",79,0.01,1,77
504,1998,"
        T1","
John Daly
",78,0.06,5,77
505,1998,"
        T1","
Mike Weir
",81,0.06,5,77
506,1998,"
        3","
Tiger Woods
",77,0.05,4,73
507,1998,"
        4","
Kirk Triplett
",86,0.04,3,82
508,1998,"
        T5","
Phil Blackmar
",82,0.03,2,80
509,1998,"
        T5","
Russ Cochran
",88,0.03,3,88
510,1998,"
        T5","
Fred Couples
",68,0.03,2,68
511,1998,"
        T5","
Clark Dennis
",79,0.03,2,75
512,1998,"
        T5","
Robert Gamez
",69,0.03,2,69
513,1998,"
        T5","
Jonathan Kaye
",65,0.03,2,63
514,1998,"
        T5","
Davis Love III
",78,0.03,2,74
515,1998,"
        T5","
Phil Mickelson
",83,0.03,2,79
516,1998,"
        T13","
Doug Barron
",90,0.02,2,89
517,1998,"
        T13","
Andy Bean
",52,0.02,1,48
518,1998,"
        T13","
Chip Beck
",64,0.02,1,62
519,1998,"
        T13","
Robert Damron
",91,0.02,2,88
520,1998,"
        T13","
Nick Faldo
",51,0.02,1,49
521,1998,"
        T13","
Keith Fergus
",53,0.02,1,53
522,1998,"
        T13","
Paul Goydos
",102,0.02,2,100
523,1998,"
        T13","
Mike Hulbert
",91,0.02,2,89
524,1998,"
        T13","
Lee Janzen
",85,0.02,2,82
525,1998,"
        T13","
Tom Kite
",69,0.02,1,66
526,1998,"
        T13","
Neal Lancaster
",90,0.02,2,86
527,1998,"
        T13","
Franklin Langham
",94,0.02,2,92
528,1998,"
        T13","
Tim Loustalot
",67,0.02,1,64
529,1998,"
        T13","
Steve Lowery
",87,0.02,2,86
530,1998,"
        T13","
Billy Mayfair
",94,0.02,2,90
531,1998,"
        T13","
Keith Nolan
",54,0.02,1,54
532,1998,"
        T13","
Don Pooley
",60,0.02,1,60
533,1998,"
        T13","
Dicky Pride
",61,0.02,1,59
534,1998,"
        T13","
Mike Small
",65,0.02,1,65
535,1998,"
        T13","
Mike Springer
",108,0.02,2,105
536,1998,"
        T13","
Craig Stadler
",64,0.02,1,61
537,1998,"
        T13","
Mike Standly
",86,0.02,2,86
538,1998,"
        T13","
Mark Wurtz
",55,0.02,1,55
539,1998,"
        T36","
Paul Azinger
",70,0.01,1,70
540,1998,"
        T36","
Craig Barlow
",84,0.01,1,81
541,1998,"
        T36","
Ben Bates
",103,0.01,1,100
542,1998,"
        T36","
Michael Bradley
",70,0.01,1,70
543,1998,"
        T36","
Mike Brisky
",87,0.01,1,87
544,1998,"
        T36","
Mark Calcavecchia
",98,0.01,1,96
545,1998,"
        T36","
Mark Carnevale
",94,0.01,1,93
546,1998,"
        T36","
Jim Carter
",110,0.01,1,106
547,1998,"
        T36","
Lennie Clements
",70,0.01,1,70
548,1998,"
        T36","
Richie Coughlan
",96,0.01,1,94
549,1998,"
        T36","
Joe Daley
",70,0.01,1,68
550,1998,"
        T36","
Joe Durant
",79,0.01,1,79
551,1998,"
        T36","
David Edwards
",76,0.01,1,76
552,1998,"
        T36","
Brad Fabel
",92,0.01,1,92
553,1998,"
        T36","
Brad Faxon
",86,0.01,1,82
554,1998,"
        T36","
Steve Flesch
",103,0.01,1,99
555,1998,"
        T36","
Harrison Frazar
",83,0.01,1,81
556,1998,"
        T36","
Bob Friend
",87,0.01,1,85
557,1998,"
        T36","
Fred Funk
",114,0.01,1,114
558,1998,"
        T36","
Jeff Gallagher
",91,0.01,1,89
559,1998,"
        T36","
Brent Geiberger
",89,0.01,1,89
560,1998,"
        T36","
Kelly Gibson
",109,0.01,1,107
561,1998,"
        T36","
Bob Gilder
",84,0.01,1,81
562,1998,"
        T36","
Donnie Hammond
",89,0.01,1,87
563,1998,"
        T36","
Dudley Hart
",87,0.01,1,83
564,1998,"
        T36","
Brian Henninger
",98,0.01,1,95
565,1998,"
        T36","
Tim Herron
",97,0.01,1,94
566,1998,"
        T36","
Scott Hoch
",100,0.01,1,100
567,1998,"
        T36","
John Huston
",93,0.01,1,93
568,1998,"
        T36","
Brian Kamm
",73,0.01,1,70
569,1998,"
        T36","
Tom Lehman
",81,0.01,1,79
570,1998,"
        T36","
Justin Leonard
",100,0.01,1,100
571,1998,"
        T36","
J.L. Lewis
",96,0.01,1,94
572,1998,"
        T36","
Len Mattiace
",105,0.01,1,103
573,1998,"
        T36","
Scott McCarron
",85,0.01,1,83
574,1998,"
        T36","
Jim McGovern
",88,0.01,1,85
575,1998,"
        T36","
Mark O'Meara
",68,0.01,1,68
576,1998,"
        T36","
Jesper Parnevik
",73,0.01,1,69
577,1998,"
        T36","
Tom Pernice Jr.
",83,0.01,1,79
578,1998,"
        T36","
Chris Perry
",111,0.01,1,107
579,1998,"
        T36","
Lee Rinker
",106,0.01,1,104
580,1998,"
        T36","
Loren Roberts
",80,0.01,1,80
581,1998,"
        T36","
Clarence Rose
",101,0.01,1,98
582,1998,"
        T36","
Vijay Singh
",97,0.01,1,93
583,1998,"
        T36","
David Sutherland
",97,0.01,1,93
584,1998,"
        T36","
Phil Tataurangi
",82,0.01,1,79
585,1998,"
        T36","
Esteban Toledo
",97,0.01,1,93
586,1998,"
        T36","
Tommy Tolles
",83,0.01,1,81
587,1998,"
        T36","
David Toms
",89,0.01,1,85
588,1998,"
        T36","
Ted Tryba
",107,0.01,1,105
589,1998,"
        T36","
Omar Uresti
",109,0.01,1,109
590,1998,"
        T36","
Vance Veazey
",69,0.01,1,67
591,1998,"
        T36","
Scott Verplank
",99,0.01,1,96
592,1998,"
        T36","
Grant Waite
",97,0.01,1,95
593,1998,"
        T36","
Mark Wiebe
",80,0.01,1,79
594,1998,"
        T36","
Fuzzy Zoeller
",68,0.01,1,68
595,1999,"
        1","
Kirk Triplett
",90,0.08,7,86
596,1999,"
        T2","
Cameron Beckman
",81,0.05,4,81
597,1999,"
        T2","
Rory Sabbatini
",82,0.05,4,78
598,1999,"
        T4","
Jeff Maggert
",88,0.04,3,82
599,1999,"
        T4","
David Seawell
",51,0.04,2,51
600,1999,"
        T6","
Fulton Allem
",78,0.03,2,76
601,1999,"
        T6","
Woody Austin
",101,0.03,3,97
602,1999,"
        T6","
Paul Azinger
",75,0.03,2,73
603,1999,"
        T6","
Briny Baird
",80,0.03,2,78
604,1999,"
        T6","
Olin Browne
",84,0.03,2,80
605,1999,"
        T6","
Chris Couch
",74,0.03,2,72
606,1999,"
        T6","
John Daly
",63,0.03,2,63
607,1999,"
        T6","
Doug Dunakey
",89,0.03,3,87
608,1999,"
        T6","
Lee Rinker
",93,0.03,3,91
609,1999,"
        T6","
Bo Van Pelt
",73,0.03,2,73
610,1999,"
        T16","
Tommy Armour III
",90,0.02,2,88
611,1999,"
        T16","
Emlyn Aubrey
",53,0.02,1,51
612,1999,"
        T16","
Craig Barlow
",87,0.02,2,85
613,1999,"
        T16","
Notah Begay III
",101,0.02,2,97
614,1999,"
        T16","
Ronnie Black
",56,0.02,1,56
615,1999,"
        T16","
Mark Calcavecchia
",100,0.02,2,95
616,1999,"
        T16","
Chris DiMarco
",103,0.02,2,99
617,1999,"
        T16","
J.P. Hayes
",94,0.02,2,90
618,1999,"
        T16","
Nolan Henke
",83,0.02,2,83
619,1999,"
        T16","
Gabriel Hjertstedt
",98,0.02,2,98
620,1999,"
        T16","
Jerry Kelly
",112,0.02,2,108
621,1999,"
        T16","
Tom Kite
",58,0.02,1,58
622,1999,"
        T16","
Neal Lancaster
",94,0.02,2,92
623,1999,"
        T16","
Joe Ozaki
",54,0.02,1,53
624,1999,"
        T16","
Jesper Parnevik
",71,0.02,1,66
625,1999,"
        T16","
Ted Purdy
",68,0.02,1,64
626,1999,"
        T16","
Mike Sposa
",93,0.02,2,89
627,1999,"
        T16","
David Sutherland
",94,0.02,2,90
628,1999,"
        T16","
D.A. Weibring
",53,0.02,1,53
629,1999,"
        T16","
Fuzzy Zoeller
",54,0.02,1,54
630,1999,"
        T36","
Robert Allenby
",88,0.01,1,84
631,1999,"
        T36","
Ben Bates
",101,0.01,1,99
632,1999,"
        T36","
Phil Blackmar
",89,0.01,1,89
633,1999,"
        T36","
Alan Bratton
",74,0.01,1,72
634,1999,"
        T36","
Mike Brisky
",77,0.01,1,77
635,1999,"
        T36","
Bob Burns
",89,0.01,1,89
636,1999,"
        T36","
Jim Carter
",96,0.01,1,96
637,1999,"
        T36","
Brandel Chamblee
",76,0.01,1,76
638,1999,"
        T36","
Barry Cheesman
",101,0.01,1,97
639,1999,"
        T36","
Russ Cochran
",85,0.01,1,83
640,1999,"
        T36","
Robert Damron
",111,0.01,1,109
641,1999,"
        T36","
Trevor Dodds
",99,0.01,1,97
642,1999,"
        T36","
Scott Dunlap
",86,0.01,1,86
643,1999,"
        T36","
John Elliott
",79,0.01,1,78
644,1999,"
        T36","
Brad Fabel
",88,0.01,1,88
645,1999,"
        T36","
Harrison Frazar
",100,0.01,1,96
646,1999,"
        T36","
Robin Freeman
",81,0.01,1,79
647,1999,"
        T36","
Bob Friend
",116,0.01,1,114
648,1999,"
        T36","
Jeff Gallagher
",94,0.01,1,92
649,1999,"
        T36","
Jim Gallagher Jr.
",84,0.01,1,82
650,1999,"
        T36","
Brian Gay
",69,0.01,1,69
651,1999,"
        T36","
Paul Goydos
",99,0.01,1,95
652,1999,"
        T36","
Jimmy Green
",75,0.01,1,75
653,1999,"
        T36","
Tim Herron
",100,0.01,1,96
654,1999,"
        T36","
Bradley Hughes
",100,0.01,1,100
655,1999,"
        T36","
Mike Hulbert
",103,0.01,1,101
656,1999,"
        T36","
John Huston
",82,0.01,1,76
657,1999,"
        T36","
Jonathan Kaye
",112,0.01,1,108
658,1999,"
        T36","
Greg Kraft
",95,0.01,1,95
659,1999,"
        T36","
Franklin Langham
",101,0.01,1,99
660,1999,"
        T36","
J.L. Lewis
",99,0.01,1,95
661,1999,"
        T36","
Steve Lowery
",101,0.01,1,99
662,1999,"
        T36","
John Maginnes
",91,0.01,1,91
663,1999,"
        T36","
Scott McCarron
",90,0.01,1,88
664,1999,"
        T36","
Joe Ogilvie
",94,0.01,1,92
665,1999,"
        T36","
Tom Pernice Jr.
",93,0.01,1,89
666,1999,"
        T36","
Larry Rinker
",90,0.01,1,88
667,1999,"
        T36","
Tom Scherrer
",97,0.01,1,93
668,1999,"
        T36","
Joey Sindelar
",74,0.01,1,72
669,1999,"
        T36","
Vijay Singh
",107,0.01,1,101
670,1999,"
        T36","
Chris Smith
",80,0.01,1,78
671,1999,"
        T36","
Mike Springer
",89,0.01,1,87
672,1999,"
        T36","
Kevin Sutherland
",100,0.01,1,96
673,1999,"
        T36","
Hal Sutton
",91,0.01,1,90
674,1999,"
        T36","
Phil Tataurangi
",73,0.01,1,71
675,1999,"
        T36","
Tommy Tolles
",79,0.01,1,77
