c_stat_id,player_id,tour,year,season,events,wins,seconds,thirds,top_10,top_25,cuts_made,earnings
11578,1820,R,1982,1982,12,0,0,0,0,0,3,1551
11579,1820,R,1981,1981,10,0,0,0,0,0,2,638
11580,1820,R,1980,1980,3,0,0,0,0,1,1,1760
11581,1820,R,1979,1979,9,0,0,0,0,0,2,626
11582,1820,R,1978,1978,13,0,0,0,0,1,3,1937
11583,1820,R,1977,1977,14,0,0,0,0,1,6,2100
11584,1820,R,1976,1976,22,0,0,0,1,3,12,17154
11585,1820,R,1975,1975,25,0,0,1,3,7,20,28862
11586,1820,R,1974,1974,30,0,0,0,4,12,26,41222
11587,1820,R,1973,1973,28,0,0,0,3,8,17,39896
11588,1820,R,1972,1972,28,1,3,0,7,14,24,110151
11589,1820,R,1971,1971,33,1,0,1,5,16,29,73319
11590,1820,R,1970,1970,31,0,1,0,3,10,24,31519
11591,1820,R,1969,1969,29,0,0,1,4,8,26,31105
11592,1820,R,1968,1968,26,0,1,0,4,8,21,19490
11593,1820,R,1967,1967,17,0,0,0,0,0,10,3193
11594,1820,R,1966,1966,5,0,0,0,0,1,2,818
11595,1820,R,1965,1965,1,0,0,0,0,0,0,0
11596,1821,R,1988,1988,1,0,0,0,0,0,0,0
11597,1821,R,1987,1987,1,0,0,0,0,0,0,0
11598,1821,R,1986,1986,2,0,0,0,0,0,0,0
11599,1821,R,1985,1985,2,0,0,0,0,0,0,0
11600,1821,R,1984,1984,28,0,0,0,0,4,12,21995
11601,1821,R,1983,1983,27,0,0,0,0,0,7,5927
11602,1821,R,1982,1982,28,0,0,0,1,3,16,31591
11603,1821,R,1981,1981,31,0,0,1,4,8,20,70344
11604,1821,R,1980,1980,29,1,0,1,4,6,16,111217
11605,1821,R,1979,1979,20,0,0,0,1,7,13,38032
11606,1821,R,1978,1978,20,0,0,0,0,3,13,12184
11607,1821,R,1977,1977,23,0,0,2,2,5,15,31029
11608,1823,R,2022,2021-22,1,0,0,0,0,0,0,0
11609,1823,R,2021,2020-21,2,0,0,0,0,0,0,0
11610,1823,R,2019,2018-19,1,0,0,0,0,0,0,0
11611,1823,R,2018,2017-18,1,0,0,0,0,0,0,0
11612,1823,R,2017,2016-17,1,0,0,0,0,0,1,27720
11613,1823,R,2016,2015-16,1,0,0,0,0,0,1,24900
11614,1823,R,2015,2014-15,1,0,0,0,0,0,0,0
11615,1823,R,2014,2013-14,1,0,0,0,0,0,1,22680
11616,1823,R,2013,2013,1,0,0,0,0,0,0,0
11617,1823,R,2012,2012,1,0,0,0,0,0,0,0
11618,1823,R,2011,2011,1,0,0,0,0,0,0,0
11619,1823,R,2010,2010,1,0,0,0,0,0,0,0
11620,1823,R,2009,2009,1,0,0,0,0,0,1,46575
11621,1823,R,2008,2008,16,0,0,0,1,2,7,190804
11622,1823,R,2007,2007,12,0,0,0,1,1,3,105740
11623,1823,R,2006,2006,18,0,0,0,1,2,8,217971
11624,1823,R,2005,2005,18,0,0,0,0,2,9,206969
11625,1823,R,2004,2004,13,0,0,0,0,1,6,136020
11626,1823,R,2003,2003,19,0,0,0,0,1,5,93713
11627,1823,R,2002,2002,10,0,0,0,0,0,1,7634
11628,1823,R,2001,2001,24,0,1,0,1,2,13,440179
11629,1823,R,2000,2000,21,0,0,1,1,5,15,425624
11630,1823,R,1999,1999,21,0,0,0,2,9,15,386554
11631,1823,R,1998,1998,24,0,1,0,2,6,17,464294
11632,1823,R,1997,1997,21,0,0,0,1,6,15,246773
11633,1823,R,1996,1996,23,0,0,0,3,7,15,317468
11634,1823,R,1995,1995,22,0,0,0,3,7,15,289576
11635,1823,R,1994,1994,22,0,0,1,4,9,18,386029
11636,1823,R,1993,1993,22,2,0,1,7,11,17,724660
11637,1823,R,1992,1992,24,0,0,1,5,10,18,316428
11638,1823,R,1991,1991,25,0,0,0,4,12,22,279061
11639,1823,R,1990,1990,23,0,3,2,7,16,21,668198
11640,1823,R,1989,1989,25,0,0,0,7,11,22,278388
11641,1823,R,1988,1988,24,0,0,0,3,10,17,187823
11642,1823,R,1987,1987,23,1,2,0,9,15,16,561407
11643,1823,R,1986,1986,25,0,3,0,6,11,22,314051
11644,1823,R,1985,1985,29,0,1,1,8,17,25,231041
11645,1823,R,1984,1984,31,0,0,1,6,13,26,172513
11646,1823,R,1983,1983,35,1,0,1,3,7,25,146325
11647,1823,R,1982,1982,28,0,0,0,1,4,13,28787
11648,1823,R,1981,1981,2,0,0,0,0,0,0,0
11649,1823,R,1980,1980,2,0,0,0,0,0,1,1189
11650,1833,R,1985,1985,3,0,0,0,0,0,1,980
11651,1833,R,1984,1984,3,0,0,0,0,0,0,0
11652,1833,R,1983,1983,20,0,0,0,0,1,4,5928
11653,1833,R,1982,1982,2,0,0,0,0,0,0,0
11654,1833,R,1981,1981,7,0,0,0,0,0,2,1534
11655,1833,R,1980,1980,25,0,0,0,0,1,9,13619
11656,1833,R,1979,1979,23,0,0,1,2,5,18,48483
11657,1833,R,1978,1978,22,0,0,1,2,9,16,44204
11658,1833,R,1977,1977,22,0,1,0,1,3,14,15521
11659,1833,R,1976,1976,4,0,0,0,0,0,3,2867
11660,1833,R,1975,1975,9,0,0,0,0,1,4,2814
11661,1833,R,1974,1974,17,0,0,0,0,3,11,12680
11662,1833,R,1973,1973,20,0,3,0,3,8,18,70472
11663,1833,R,1972,1972,16,0,0,0,1,5,12,11357
11664,1833,R,1971,1971,28,0,0,1,3,5,19,22859
11665,1833,R,1970,1970,28,0,0,0,5,6,23,37054
11666,1833,R,1969,1969,27,1,1,1,5,11,22,70143
11667,1833,R,1968,1968,22,0,0,0,2,4,14,11587
11668,1833,R,1967,1967,2,0,0,0,0,0,1,0
11669,1833,R,1963,1963,1,0,0,0,0,0,0,0
11670,1833,R,1962,1962,1,0,0,0,0,0,0,0
11671,1833,R,1953,1953,1,0,0,0,0,0,1,0
11672,1833,R,1952,1952,1,0,0,0,0,0,1,0
11673,1837,R,1997,1997,1,0,0,0,0,0,1,7954
11674,1837,R,1996,1996,18,0,0,0,2,7,12,259776
11675,1837,R,1995,1995,21,0,1,0,3,5,14,255565
11676,1837,R,1994,1994,18,0,1,0,3,9,14,309690
11677,1837,R,1993,1993,23,0,0,2,9,14,20,610312
11678,1837,R,1992,1992,23,0,0,0,3,11,20,272959
11679,1837,R,1991,1991,24,0,1,0,2,8,16,232913
11680,1837,R,1990,1990,24,1,2,1,5,12,18,702629
11681,1837,R,1989,1989,25,0,0,1,6,9,19,300395
11682,1837,R,1988,1988,23,0,1,1,7,7,14,288002
11683,1837,R,1987,1987,16,0,1,0,3,7,10,133980
11684,1837,R,1986,1986,15,0,0,1,3,5,9,98770
11685,1837,R,1985,1985,25,0,1,1,3,10,18,133941
11686,1837,R,1984,1984,23,0,1,5,8,16,19,281948
11687,1837,R,1983,1983,25,2,2,1,10,16,23,306133
11688,1837,R,1982,1982,25,0,1,2,8,14,20,139652
11689,1837,R,1981,1981,24,0,3,2,6,12,19,171184
11690,1837,R,1980,1980,25,0,1,2,7,10,19,135308
11691,1837,R,1979,1979,25,1,0,0,2,11,19,115857
11692,1837,R,1978,1978,28,2,2,0,11,18,24,267459
11693,1837,R,1977,1977,30,1,0,1,5,10,25,104817
11694,1837,R,1976,1976,29,0,1,0,6,10,24,61373
11695,1837,R,1975,1975,25,0,1,1,3,8,18,42773
11696,1837,R,1974,1974,26,0,1,0,4,7,17,22473
11697,1837,R,1973,1973,3,0,0,0,0,1,1,3300
11698,1838,R,1991,1991,1,0,0,0,0,0,0,0
11699,1838,R,1987,1987,3,0,0,0,0,0,2,6295
11700,1838,R,1986,1986,3,0,0,0,0,0,2,1886
11701,1838,R,1985,1985,2,0,0,0,0,1,2,7005
11702,1838,R,1984,1984,2,0,0,0,0,1,2,3950
11703,1838,R,1983,1983,7,0,0,0,0,2,5,10167
11704,1838,R,1982,1982,21,0,0,1,2,3,9,27808
11705,1838,R,1981,1981,25,0,0,1,2,6,17,53109
11706,1838,R,1980,1980,24,0,0,0,1,6,19,40641
11707,1838,R,1979,1979,20,0,0,1,2,7,15,47435
11708,1838,R,1978,1978,24,0,0,1,2,6,20,46771
11709,1838,R,1977,1977,25,1,1,0,5,9,21,86719
11710,1838,R,1976,1976,22,0,2,1,4,13,17,88349
11711,1838,R,1975,1975,24,0,2,0,3,9,21,41102
11712,1838,R,1974,1974,24,0,0,0,3,5,19,25273
11713,1838,R,1973,1973,20,0,0,0,1,6,19,19040
11714,1838,R,1972,1972,18,0,0,0,2,3,12,12329
11715,1838,R,1971,1971,11,0,0,0,1,3,5,2692
11716,1838,R,1970,1970,9,0,0,1,1,2,6,4229
11717,1838,R,1969,1969,1,0,0,0,0,0,0,0
11718,1838,R,1968,1968,1,0,0,0,0,0,0,0
11719,1838,R,1967,1967,1,0,0,0,0,0,0,0
11720,1846,R,1996,1996,4,0,0,0,0,0,0,0
11721,1846,R,1995,1995,9,0,0,0,1,1,1,43200
11722,1846,R,1994,1994,15,0,0,0,0,0,7,27868
11723,1846,R,1993,1993,20,0,0,0,1,4,9,89366
11724,1846,R,1992,1992,20,0,0,0,1,3,13,88081
11725,1846,R,1991,1991,18,0,0,0,3,4,11,148453
11726,1846,R,1990,1990,23,2,0,1,4,7,18,911746
11727,1846,R,1989,1989,27,1,0,0,3,8,19,404860
11728,1846,R,1988,1988,31,1,0,0,4,15,23,422022
11729,1846,R,1987,1987,30,0,1,0,4,10,19,203923
11730,1846,R,1986,1986,20,0,2,1,4,7,16,182812
11731,1846,R,1985,1985,31,0,3,0,6,10,21,186648
11732,1846,R,1984,1984,26,0,0,0,0,4,16,42244
11733,1846,R,1983,1983,33,0,0,0,0,1,16,21515
11734,1846,R,1982,1982,21,0,0,0,1,4,11,34216
11735,1846,R,1982,1982,2,0,0,0,0,2,2,34216
11736,1846,R,1981,1981,1,0,0,0,0,0,0,0
11737,1846,R,1980,1980,1,0,0,0,0,0,0,0
11738,1851,R,1992,1992,4,0,0,0,0,0,0,0
11739,1851,R,1990,1990,1,0,0,0,0,0,0,0
11740,1851,R,1989,1989,8,0,0,0,0,0,0,0
11741,1851,R,1988,1988,28,0,0,0,0,1,9,23875
11742,1851,R,1987,1987,25,0,0,0,1,4,14,64110
11743,1851,R,1986,1986,26,1,0,0,3,6,16,182673
11744,1851,R,1985,1985,21,0,1,0,2,3,13,99031
11745,1851,R,1984,1984,26,0,0,0,1,3,15,35344
11746,1851,R,1983,1983,27,0,0,0,3,6,19,63403
11747,1851,R,1982,1982,24,0,0,0,2,4,13,30952
11748,1851,R,1981,1981,28,0,1,1,3,14,21,87192
11749,1851,R,1980,1980,28,0,0,1,8,13,24,106874
11750,1851,R,1979,1979,28,0,0,0,4,11,19,66916
11751,1851,R,1978,1978,28,0,1,1,6,11,22,73598
11752,1851,R,1977,1977,26,0,1,0,6,10,20,52874
11753,1851,R,1976,1976,22,0,0,0,6,10,19,47627
11754,1851,R,1975,1975,21,1,1,1,6,10,20,127471
11755,1851,R,1974,1974,17,0,1,0,4,8,15,55762
11756,1851,R,1973,1973,28,0,2,2,5,14,28,88709
11757,1851,R,1972,1972,28,0,1,0,10,12,24,78433
11758,1851,R,1971,1971,29,0,0,2,6,13,21,59791
11759,1851,R,1970,1970,28,1,3,2,11,13,24,110215
11760,1851,R,1969,1969,27,0,1,1,5,12,24,52679
11761,1851,R,1968,1968,28,2,1,0,7,19,25,104040
11762,1851,R,1967,1967,4,0,0,0,0,1,3,0
11763,1851,R,1966,1966,2,0,0,0,0,1,2,0
11764,1864,R,2011,2011,1,0,0,0,0,0,0,0
11765,1864,R,2007,2007,1,0,0,0,0,0,0,0
11766,1864,R,2006,2006,1,0,0,0,0,0,0,0
11767,1864,R,2002,2002,1,0,0,0,0,0,0,0
11768,1864,R,2001,2001,1,0,0,0,0,0,0,0
11769,1864,R,1999,1999,1,0,0,0,0,0,0,0
11770,1864,R,1998,1998,4,0,0,0,0,0,2,11400
11771,1864,R,1997,1997,18,0,1,0,1,2,8,196981
11772,1864,R,1996,1996,21,0,0,0,3,12,16,305083
11773,1864,R,1995,1995,21,0,0,0,1,1,6,40689
11774,1864,R,1994,1994,17,0,0,0,1,1,8,66831
11775,1864,R,1993,1993,18,0,0,0,0,2,9,54870
11776,1864,R,1992,1992,15,0,0,0,1,3,9,94930
11777,1864,R,1991,1991,16,0,0,2,3,4,8,160543
11778,1864,R,1990,1990,15,0,0,0,2,5,10,124260
11779,1864,R,1989,1989,17,0,1,0,2,5,12,186869
11780,1864,R,1988,1988,18,1,1,1,6,10,17,411284
11781,1864,R,1987,1987,22,2,1,0,7,9,14,501292
11782,1864,R,1986,1986,23,0,0,1,3,3,10,124338
11783,1864,R,1985,1985,21,0,0,0,5,13,19,143993
11784,1864,R,1984,1984,20,1,0,0,4,8,11,154689
11785,1864,R,1983,1983,23,1,0,0,3,7,13,138368
11786,1864,R,1982,1982,26,0,1,0,8,13,18,159134
11787,1864,R,1981,1981,28,2,0,0,4,14,21,193342
11788,1864,R,1980,1980,29,1,0,1,9,16,22,182715
11789,1864,R,1979,1979,26,2,2,2,9,14,23,281022
11790,1864,R,1978,1978,28,0,0,1,4,12,22,65686
11791,1864,R,1977,1977,29,0,3,1,5,9,24,99876
11792,1864,R,1976,1976,29,0,1,0,4,11,27,66482
11793,1864,R,1975,1975,24,0,0,0,5,8,19,39811
11794,1864,R,1974,1974,19,0,0,0,2,6,14,22559
11795,1864,R,1973,1973,3,0,0,0,0,0,1,356
11796,1866,R,1982,1982,19,0,0,0,1,4,11,27313
11797,1866,R,1981,1981,19,0,0,0,0,0,8,8904
11798,1866,R,1980,1980,17,0,2,0,3,6,11,80431
11799,1866,R,1979,1979,19,0,0,0,1,6,15,38904
11800,1866,R,1978,1978,15,1,0,0,1,2,10,27828
11801,1866,R,1977,1977,11,0,0,0,1,1,7,8519
11802,1866,R,1976,1976,1,0,0,0,0,0,0,0
11803,1867,R,1989,1989,1,0,0,0,0,0,0,0
11804,1867,R,1987,1987,3,0,0,0,0,0,0,0
11805,1867,R,1986,1986,5,0,0,0,0,0,0,0
11806,1867,R,1985,1985,13,0,0,0,0,0,7,8824
11807,1867,R,1984,1984,10,0,0,0,0,0,2,1675
11808,1867,R,1983,1983,10,0,0,0,0,0,3,4009
11809,1867,R,1982,1982,18,0,0,0,0,0,5,7035
11810,1867,R,1981,1981,20,0,0,0,0,0,8,6299
11811,1867,R,1980,1980,22,0,0,0,0,3,9,20513
11812,1867,R,1979,1979,16,0,0,0,0,2,11,11017
11813,1867,R,1978,1978,17,0,0,0,0,2,8,8281
11814,1867,R,1977,1977,15,0,0,0,0,2,9,9255
11815,1867,R,1976,1976,17,0,0,0,0,2,8,9821
11816,1867,R,1975,1975,21,0,1,0,3,6,15,49836
11817,1867,R,1974,1974,24,2,0,0,6,11,20,118132
11818,1867,R,1973,1973,25,1,0,0,4,11,22,88264
11819,1867,R,1972,1972,29,0,1,2,9,13,28,73001
11820,1867,R,1971,1971,29,0,1,0,5,14,23,62766
11821,1867,R,1970,1970,22,1,0,1,2,7,17,82778
11822,1867,R,1969,1969,20,0,1,0,3,5,14,31031
11823,1867,R,1968,1968,21,1,1,0,4,8,20,40138
11824,1867,R,1967,1967,25,0,1,0,7,19,24,51557
11825,1867,R,1966,1966,24,1,0,0,6,16,23,53475
11826,1867,R,1965,1965,24,1,1,1,8,15,22,54237
11827,1867,R,1964,1964,23,2,1,0,6,17,23,74012
11828,1867,R,1963,1963,31,1,1,0,8,24,29,33605
11829,1867,R,1962,1962,31,2,0,1,9,20,30,34312
11830,1867,R,1961,1961,33,0,2,0,9,19,32,15516
11831,1867,R,1960,1960,28,0,0,0,2,8,24,5701
11832,1867,R,1958,1958,1,0,0,0,0,0,1,0
11833,1871,R,2016,2015-16,0,0,0,0,0,0,0,0
11834,1871,R,2002,2002,1,0,0,0,0,0,0,0
11835,1871,R,2000,2000,1,0,0,0,0,0,1,6996
11836,1871,R,1999,1999,1,0,0,0,0,0,1,7225
11837,1871,R,1996,1996,1,0,0,0,0,0,0,0
11838,1871,R,1995,1995,1,0,0,0,0,0,0,0
11839,1871,R,1994,1994,2,0,0,0,0,0,0,0
11840,1871,R,1993,1993,2,0,0,0,0,0,1,1557
11841,1871,R,1992,1992,4,0,1,0,1,1,2,22065
11842,1871,R,1991,1991,5,0,1,0,1,1,3,33222
11843,1871,R,1990,1990,2,0,0,0,0,1,1,4200
11844,1871,R,1989,1989,5,0,0,0,0,0,1,1881
11845,1871,R,1988,1988,16,0,0,0,0,1,8,24342
11846,1871,R,1987,1987,18,0,0,0,1,3,11,42407
11847,1871,R,1986,1986,23,0,0,0,0,0,9,12197
11848,1871,R,1985,1985,30,0,0,0,0,4,17,41750
11849,1871,R,1984,1984,27,0,0,0,2,6,14,61394
11850,1871,R,1983,1983,27,1,0,1,3,5,19,127868
11851,1871,R,1982,1982,23,0,1,0,1,2,11,38084
11852,1871,R,1981,1981,9,0,0,0,0,0,1,512
11853,1871,R,1980,1980,22,0,0,0,1,2,7,13196
11854,1871,R,1979,1979,7,0,0,0,0,3,4,9140
11855,1873,R,1989,1989,1,0,0,0,0,0,0,0
11856,1873,R,1988,1988,1,0,0,0,0,0,0,0
11857,1873,R,1987,1987,1,0,0,0,0,0,0,0
11858,1873,R,1986,1986,1,0,0,0,0,0,0,0
11859,1873,R,1985,1985,1,0,0,0,0,0,0,0
11860,1873,R,1984,1984,1,0,0,0,0,0,0,0
11861,1873,R,1983,1983,1,0,0,0,0,0,0,0
11862,1873,R,1982,1982,1,0,0,0,0,0,0,0
11863,1873,R,1981,1981,1,0,0,0,0,0,0,0
11864,1873,R,1980,1980,2,0,0,0,0,0,0,0
11865,1873,R,1979,1979,1,0,0,0,0,0,0,0
11866,1873,R,1978,1978,3,0,0,0,0,0,1,854
11867,1873,R,1977,1977,1,0,0,0,0,0,1,385
11868,1873,R,1976,1976,2,0,0,0,0,0,1,0
11869,1873,R,1975,1975,4,0,0,0,0,1,4,4718
11870,1873,R,1974,1974,4,0,0,0,0,0,1,321
11871,1873,R,1973,1973,3,0,0,0,0,0,0,0
11872,1873,R,1972,1972,3,0,0,0,0,0,1,280
11873,1873,R,1971,1971,1,0,0,0,0,0,0,0
11874,1873,R,1970,1970,4,0,0,0,0,0,2,657
11875,1873,R,1969,1969,5,0,0,0,0,0,2,986
11876,1873,R,1968,1968,9,0,0,0,1,2,5,5632
11877,1873,R,1967,1967,10,1,0,0,0,2,9,7776
11878,1873,R,1966,1966,4,0,0,0,0,0,3,890
11879,1873,R,1965,1965,10,0,0,0,1,2,8,3522
11880,1873,R,1964,1964,8,0,0,0,1,3,8,7065
11881,1873,R,1963,1963,11,0,0,0,2,2,7,4674
11882,1873,R,1962,1962,14,0,0,0,1,2,11,2001
11883,1873,R,1961,1961,28,0,0,0,2,10,25,6913
11884,1873,R,1960,1960,37,1,0,2,6,19,35,13862
11885,1873,R,1959,1959,36,1,3,0,8,20,33,17912
11886,1873,R,1958,1958,33,0,0,0,4,14,29,9013
11887,1873,R,1957,1957,25,0,0,0,3,10,22,5815
11888,1873,R,1956,1956,3,0,0,0,0,0,3,0
11889,1873,R,1955,1955,5,0,0,0,0,0,3,0
11890,1873,R,1953,1953,1,0,0,0,0,0,1,0
11891,1873,R,1951,1951,2,0,0,0,0,0,2,0
11892,1876,R,2012,2012,2,0,0,0,0,0,0,0
11893,1876,R,2009,2009,3,0,0,0,0,0,1,11229
11894,1876,R,2008,2008,4,0,0,1,1,1,1,509618
11895,1876,R,2006,2006,1,0,0,0,0,0,0,0
11896,1876,R,2005,2005,2,0,0,0,0,0,1,17522
11897,1876,R,2004,2004,7,0,0,0,0,0,1,14160
11898,1876,R,2003,2003,7,0,0,0,0,2,4,119799
11899,1876,R,2002,2002,13,0,0,0,1,4,10,467988
11900,1876,R,2001,2001,11,0,0,0,1,1,7,256310
11901,1876,R,2000,2000,12,0,0,0,2,4,10,580510
11902,1876,R,1999,1999,12,0,0,1,2,6,9,570879
11903,1876,R,1998,1998,3,0,0,0,0,0,1,25925
11904,1876,R,1997,1997,15,2,2,1,7,10,13,1345856
11905,1876,R,1996,1996,17,1,1,0,5,10,12,891237
11906,1876,R,1995,1995,16,3,2,1,9,14,15,1654959
11907,1876,R,1994,1994,16,1,3,0,11,14,16,1330307
11908,1876,R,1993,1993,15,2,4,2,12,13,14,1359653
11909,1876,R,1992,1992,16,1,2,0,8,10,15,676443
11910,1876,R,1991,1991,17,0,1,0,6,7,15,320196
11911,1876,R,1990,1990,17,2,2,0,11,15,16,1165477
11912,1876,R,1989,1989,17,2,1,1,8,14,16,835096
11913,1876,R,1988,1988,14,1,2,1,7,11,12,514854
11914,1876,R,1987,1987,18,0,2,2,9,13,18,535450
11915,1876,R,1986,1986,19,3,4,1,10,12,17,653296
11916,1876,R,1985,1985,16,0,2,0,6,9,13,165458
11917,1876,R,1984,1984,16,2,2,0,7,10,15,310230
11918,1876,R,1983,1983,9,0,1,0,2,4,9,71411
11919,1876,R,1982,1982,4,0,0,0,1,2,3,22671
11920,1876,R,1981,1981,9,0,0,0,3,5,8,54272
11921,1876,R,1979,1979,2,0,0,0,0,0,2,3653
11922,1877,R,1992,1992,2,0,0,0,0,0,1,1624
11923,1877,R,1990,1990,1,0,0,0,0,0,0,0
11924,1877,R,1989,1989,30,0,0,0,1,2,15,58124
11925,1877,R,1988,1988,27,0,0,0,1,3,16,85331
11926,1877,R,1987,1987,31,0,0,0,0,6,19,61912
11927,1877,R,1986,1986,32,0,0,0,0,2,21,43238
11928,1877,R,1985,1985,31,0,0,1,1,8,17,82235
11929,1877,R,1984,1984,36,0,0,0,4,5,18,61189
11930,1877,R,1983,1983,18,0,1,0,1,2,8,53811
11931,1877,R,1982,1982,18,1,0,0,1,4,7,65643
11932,1877,R,1981,1981,27,0,0,0,1,4,17,32424
11933,1878,R,2007,2007,0,0,0,0,0,0,0,0
11934,1878,R,2006,2006,1,0,0,0,0,0,0,0
11935,1878,R,2000,2000,1,0,0,0,0,0,0,0
11936,1878,R,1999,1999,3,0,0,0,0,0,1,3841
11937,1878,R,1998,1998,1,0,0,0,0,0,0,0
11938,1878,R,1997,1997,1,0,0,0,0,0,0,0
11939,1878,R,1996,1996,1,0,0,0,0,0,0,0
11940,1878,R,1995,1995,9,0,0,0,0,0,0,0
11941,1878,R,1994,1994,6,0,0,0,0,0,1,3165
11942,1878,R,1993,1993,4,0,0,0,0,1,1,14500
11943,1878,R,1992,1992,20,0,0,0,0,0,3,16360
11944,1878,R,1991,1991,21,0,0,0,0,0,5,24653
11945,1878,R,1990,1990,23,0,0,0,1,3,11,99651
11946,1878,R,1989,1989,14,0,0,0,0,0,3,13620
11947,1878,R,1988,1988,18,0,0,0,0,0,4,10759
11948,1878,R,1987,1987,20,0,0,0,1,3,10,42876
11949,1878,R,1986,1986,23,0,0,0,1,3,10,41652
11950,1878,R,1985,1985,24,1,0,0,5,8,16,212268
11951,1878,R,1984,1984,26,0,0,0,0,1,17,22131
11952,1878,R,1983,1983,23,0,0,0,2,6,16,52416
11953,1878,R,1982,1982,23,0,1,0,2,6,15,82698
11954,1878,R,1981,1981,27,0,2,0,3,8,19,111401
11955,1878,R,1980,1980,23,0,0,0,2,8,18,55212
11956,1878,R,1979,1979,24,0,0,0,3,11,20,73873
11957,1878,R,1978,1978,25,1,2,0,6,12,23,150398
11958,1878,R,1977,1977,27,1,0,1,5,11,21,116794
11959,1878,R,1976,1976,31,0,1,0,6,13,27,71267
11960,1878,R,1975,1975,26,0,0,0,4,9,23,44730
11961,1878,R,1974,1974,31,0,1,1,4,9,28,55455
11962,1878,R,1973,1973,30,0,0,2,5,9,22,44890
11963,1878,R,1972,1972,1,0,0,0,0,0,1,923
11964,1884,R,2006,2006,1,0,0,0,0,0,0,0
11965,1884,R,2004,2004,1,0,0,0,0,0,0,0
11966,1884,R,1999,1999,1,0,0,0,0,0,1,3520
11967,1884,R,1998,1998,8,0,0,0,0,0,0,0
11968,1884,R,1997,1997,10,0,0,0,0,0,1,3078
11969,1884,R,1996,1996,10,0,0,0,0,0,0,0
11970,1884,R,1995,1995,5,0,0,0,0,0,1,1540
11971,1884,R,1994,1994,2,0,0,0,0,0,1,2409
11972,1884,R,1993,1993,4,0,0,0,0,1,1,10429
11973,1884,R,1992,1992,2,0,0,0,0,0,1,2030
11974,1884,R,1991,1991,8,0,0,0,0,0,4,14102
11975,1884,R,1990,1990,1,0,0,0,0,0,0,0
11976,1884,R,1989,1989,24,0,0,0,1,1,6,40090
11977,1884,R,1988,1988,24,0,1,0,1,3,8,116153
11978,1884,R,1987,1987,26,1,0,1,4,9,17,285109
11979,1884,R,1986,1986,24,1,0,0,5,8,16,256344
11980,1884,R,1985,1985,26,0,0,3,6,9,15,223808
11981,1884,R,1984,1984,36,0,0,0,0,4,18,41143
11982,1884,R,1983,1983,24,0,0,1,1,2,15,50379
11983,1884,R,1981,1981,2,0,0,0,0,0,1,645
11984,1887,R,2018,2017-18,1,0,0,0,0,0,0,0
11985,1887,R,2017,2016-17,2,0,0,0,0,0,0,0
11986,1887,R,2016,2015-16,2,0,0,0,0,0,1,20573
11987,1887,R,2015,2014-15,2,0,0,0,0,1,2,114915
11988,1887,R,2014,2013-14,1,0,0,0,0,0,0,0
11989,1887,R,2013,2013,3,0,0,0,0,0,1,20077
11990,1887,R,2011,2011,3,0,0,0,0,0,1,18240
11991,1887,R,2010,2010,3,0,0,0,0,0,0,0
11992,1887,R,2009,2009,2,0,0,0,0,0,1,15547
11993,1887,R,2008,2008,5,0,0,0,0,0,1,10920
11994,1887,R,2007,2007,4,0,0,0,0,0,2,42914
11995,1887,R,2006,2006,18,0,0,0,0,2,7,203667
11996,1887,R,2005,2005,21,0,0,0,0,0,11,190970
11997,1887,R,2004,2004,17,0,0,0,1,4,12,543866
11998,1887,R,2003,2003,25,0,0,0,1,2,11,388349
11999,1887,R,2002,2002,24,0,2,0,2,5,9,730132
12000,1887,R,2001,2001,21,0,0,0,1,5,13,438620
12001,1887,R,2000,2000,19,0,0,0,1,5,12,424309
12002,1887,R,1999,1999,19,0,1,1,3,8,15,868796
12003,1887,R,1998,1998,19,2,1,1,7,11,15,1786699
12004,1887,R,1997,1997,22,2,0,1,6,11,19,1124560
12005,1887,R,1996,1996,21,2,2,2,8,14,19,1255749
12006,1887,R,1995,1995,27,2,0,0,8,12,21,914129
12007,1887,R,1994,1994,29,0,0,0,3,8,17,214070
12008,1887,R,1993,1993,26,0,0,1,4,9,18,349516
12009,1887,R,1992,1992,23,1,2,0,9,15,18,759648
12010,1887,R,1991,1991,25,1,1,0,5,12,15,563896
12011,1887,R,1990,1990,25,2,0,1,6,14,20,707175
12012,1887,R,1989,1989,26,1,1,1,7,13,19,615804
12013,1887,R,1988,1988,27,0,2,1,7,12,20,438311
12014,1887,R,1987,1987,26,0,2,1,7,11,20,327250
12015,1887,R,1986,1986,25,0,1,4,5,12,22,252827
12016,1887,R,1985,1985,25,2,0,1,6,13,19,340840
12017,1887,R,1984,1984,32,1,5,3,15,19,24,465873
12018,1887,R,1983,1983,32,0,1,0,2,6,17,69354
12019,1887,R,1982,1982,35,0,0,0,1,4,19,31711
12020,1887,R,1981,1981,34,0,1,0,4,9,22,76063
12021,1887,R,1980,1980,2,0,0,0,0,0,0,0
12022,1887,R,1979,1979,1,0,0,0,0,0,1,0
12023,1890,R,1996,1996,18,0,0,0,1,1,7,77622
12024,1890,R,1995,1995,20,0,0,0,2,10,14,326932
12025,1890,R,1994,1994,21,1,0,0,1,3,10,284495
12026,1890,R,1993,1993,18,1,0,0,2,3,12,337374
12027,1890,R,1991,1991,2,0,0,0,0,1,1,10175
12028,1890,R,1987,1987,1,0,0,0,0,0,0,0
12029,1890,R,1986,1986,1,0,0,0,0,1,1,6000
