tourn_id,Tourn_Yr_ID,Tourn_Num,Year,Date,Tournament Name Iteration,Purse,Score,To Par,player_id,Winner Name Specific,Playoff,Prize,Course_ID,Course Name Specific,Par,Yardage
2078,1815,36,1972,1972-07-15,The Open Championship,NULL,278,-6,2213,Lee Trevino,NULL,13750,230,Muirfield,71,6892
2079,1816,36,1971,1971-07-10,The Open Championship,NULL,278,-6,2213,Lee Trevino,NULL,13200,314,Royal Birkdale GC,71,7080
2080,1817,36,1970,1970-07-11,The Open Championship,NULL,283,-5,1869,Jack Nicklaus,p,12600,364,St. Andrews GC (Old Course),72,6951
2081,1818,36,1969,1969-07-12,The Open Championship,NULL,280,-4,6306,Tony Jacklin,NULL,10200,317,Royal Lytham St. Anne,71,6848
2082,1819,36,1968,1968-07-13,The Open Championship,NULL,289,1,1955,Gary Player,NULL,7200,48,Carnoustie GC,72,7252
2083,1820,36,1967,1967-07-15,The Open Championship,NULL,278,-10,5163,Roberto De Vicenzo,NULL,5880,316,Royal Liverpool GC,72,6995
2084,1821,36,1966,1966-07-09,The Open Championship,NULL,282,-2,1869,Jack Nicklaus,NULL,5880,230,Muirfield,71,6887
2085,1822,36,1965,1965-07-09,The Open Championship,NULL,285,-7,2199,Peter Thomson,NULL,4900,314,Royal Birkdale GC,73,7037
2086,1823,36,1964,1964-07-10,The Open Championship,NULL,279,-9,6,Tony Lema,NULL,4200,364,St. Andrews GC (Old Course),72,6926
2087,1824,36,1963,1963-07-12,The Open Championship,NULL,277,-7,1189,Bob Charles,NULL,4200,317,Royal Lytham St. Anne,71,6836
2088,1825,36,1962,1962-07-13,The Open Championship,NULL,276,-12,1910,Arnold Palmer,NULL,NULL,322,Royal Troon GC,72,7045
2089,1826,36,1961,1961-07-14,The Open Championship,NULL,284,-4,1910,Arnold Palmer,NULL,NULL,314,Royal Birkdale GC,72,6844
2090,1827,36,1960,1960-07-08,The Open Championship,NULL,278,-10,5454,Kel Nagle,NULL,3500,364,St. Andrews GC (Old Course),72,6936
2091,1828,36,1959,1959-07-03,The Open Championship,NULL,284,-4,1955,Gary Player,NULL,2800,230,Muirfield,72,6805
2092,1829,36,1958,1958-07-04,The Open Championship,NULL,278,-6,2199,Peter Thomson,NULL,2800,317,Royal Lytham St. Anne,71,6635
2179,1916,37,2022,2022-07-17,Barracuda Championship,3700000,NULL,NULL,26476,Chez Reavie,NULL,666000,378,Tahoe Mt. Club (Old Greenwood),71,7480
2180,1917,37,2021,2021-08-08,Barracuda Championship,3500000,NULL,NULL,40006,Erik van Rooyen,NULL,630000,378,Tahoe Mt. Club (Old Greenwood),71,7425
2181,1918,37,2020,2020-08-02,Barracuda Championship,3500000,NULL,NULL,47128,Richy Werenski,NULL,630000,378,Tahoe Mt. Club (Old Greenwood),71,7390
2182,1919,37,2019,2019-07-28,Barracuda Championship,3500000,NULL,NULL,50525,Collin Morikawa,NULL,630000,224,Montreux G&CC,72,7472
2183,1920,37,2018,2018-08-05,Barracuda Championship,3400000,NULL,NULL,34256,Andrew Putnam,NULL,612000,224,Montreux G&CC,72,7472
2184,1921,37,2017,2017-08-06,Barracuda Championship,3300000,NULL,NULL,27963,Chris Stroud,p,594000,224,Montreux G&CC,72,7472
2185,1922,37,2016,2016-07-03,Barracuda Championship,3200000,NULL,NULL,20593,Greg Chalmers,NULL,576000,224,Montreux G&CC,72,7472
2186,1923,37,2015,2015-08-09,Barracuda Championship,3100000,NULL,NULL,23353,J.J. Henry,p,558000,224,Montreux G&CC,72,7472
2187,1924,37,2014,2014-08-03,Barracuda Championship,3000000,NULL,NULL,22046,Geoff Ogilvy,NULL,540000,224,Montreux G&CC,72,7472
2188,1925,37,2013,2013-08-04,Reno-Tahoe Open,3000000,NULL,NULL,31323,Gary Woodland,NULL,540000,224,Montreux G&CC,72,7472
2189,1926,37,2012,2012-08-05,Reno-Tahoe Open,3000000,NULL,NULL,23353,J.J. Henry,NULL,540000,224,Montreux G&CC,72,7472
2190,1927,37,2011,2011-08-07,Reno-Tahoe Open,3000000,273,-15,25818,Scott Piercy,NULL,540000,224,Montreux G&CC,72,7472
2191,1928,37,2010,2010-07-18,Reno-Tahoe Open,3000000,277,-11,20070,Matt Bettencourt,NULL,540000,224,Montreux G&CC,72,7472
2192,1929,37,2009,2009-08-09,Legends Reno-Tahoe Open,3000000,271,-17,22913,John Rollins,NULL,540000,224,Montreux G&CC,72,7472
2193,1930,37,2008,2008-08-03,Legends Reno-Tahoe Open,3000000,270,-18,24449,Parker McLachlin,NULL,540000,224,Montreux G&CC,72,7472
2194,1931,37,2007,2007-08-05,Reno-Tahoe Open,3000000,273,-15,7457,Steve Flesch,NULL,540000,224,Montreux G&CC,72,7472
2195,1932,37,2006,2006-08-27,Reno-Tahoe Open,3000000,268,-20,24912,Will MacKenzie,NULL,540000,224,Montreux G&CC,72,7472
2196,1933,37,2005,2005-08-21,Reno-Tahoe Open,3000000,267,-21,23325,Vaughn Taylor,NULL,540000,224,Montreux G&CC,72,7472
2197,1934,37,2004,2004-08-22,Reno-Tahoe Open,3000000,278,-10,23325,Vaughn Taylor,p,540000,224,Montreux G&CC,72,7472
2198,1935,37,2003,2003-08-24,Reno-Tahoe Open,3000000,271,-17,2214,Kirk Triplett,NULL,540000,224,Montreux G&CC,72,7472
2199,1936,37,2002,2002-08-25,Reno-Tahoe Open,3000000,271,-17,20127,Chris Riley,p,540000,224,Montreux G&CC,72,7472
2200,1937,37,2001,2001-08-26,Reno-Tahoe Open,3000000,271,-17,1219,John Cook,NULL,540000,224,Montreux G&CC,72,7552
2201,1938,37,2000,2000-08-27,Reno-Tahoe Open,3000000,275,-13,2239,Scott Verplank,p,540000,224,Montreux G&CC,72,7552
2202,1939,37,1999,1999-08-29,Reno-Tahoe Open,2750000,274,-14,20029,Notah Begay III,NULL,495000,224,Montreux G&CC,72,7552
2203,1940,38,2022,2022-07-24,3M Open,7500000,267,-17,29725,Tony Finau,NULL,1350000,423,TPC Twin Cities,71,7431
2204,1941,38,2021,2021-07-25,3M Open,6600000,269,-15,52372,Cameron Champ,NULL,1188000,423,TPC Twin Cities,71,7431
2205,1942,38,2020,2020-07-26,3M Open,6600000,265,-19,32150,Michael Thompson,NULL,1188000,423,TPC Twin Cities,71,7431
2206,1943,38,2019,2019-07-07,3M Open,6400000,263,-21,56278,Matthew Wolff,NULL,1152000,423,TPC Twin Cities,71,7468
2207,1944,39,2022,2022-08-07,Wyndham Championship,7300000,260,-20,55182,Tom Kim,NULL,1314000,337,Sedgefield Country Club,70,7131
2208,1945,39,2021,2021-08-15,Wyndham Championship,6400000,265,-15,29478,Kevin Kisner,p,1152000,337,Sedgefield Country Club,70,7131
2209,1946,39,2020,2020-08-16,Wyndham Championship,6400000,259,-21,31557,Jim Herman,NULL,1152000,337,Sedgefield Country Club,70,7131
2210,1947,39,2019,2019-08-04,Wyndham Championship,6200000,258,-22,49771,J.T. Poston,NULL,1116000,337,Sedgefield Country Club,70,7127
2211,1948,39,2018,2018-08-19,Wyndham Championship,6000000,259,-21,27649,Brandt Snedeker,NULL,1080000,337,Sedgefield Country Club,70,7127
2212,1949,39,2017,2017-08-20,Wyndham Championship,5800000,258,-22,21528,Henrik Stenson,NULL,1044000,337,Sedgefield Country Club,70,7127
2213,1950,39,2016,2016-08-21,Wyndham Championship,5600000,259,-21,37455,Si Woo Kim,NULL,1008000,337,Sedgefield Country Club,70,7127
2214,1951,39,2015,2015-08-23,Wyndham Championship,5400000,263,-17,1706,Davis Love III,NULL,972000,337,Sedgefield Country Club,70,7127
2215,1952,39,2014,2014-08-17,Wyndham Championship,5300000,263,-17,27770,Camilo Villegas,NULL,954000,337,Sedgefield Country Club,70,7127
2216,1953,39,2013,2013-08-18,Wyndham Championship,5300000,266,-14,34360,Patrick Reed,p,954000,337,Sedgefield Country Club,70,7127
2217,1954,39,2012,2012-08-19,Wyndham Championship,5200000,262,-18,21209,Sergio Garcia,NULL,936000,337,Sedgefield Country Club,70,7117
2218,1955,39,2011,2011-08-21,Wyndham Championship,5200000,262,-18,29221,Webb Simpson,NULL,936000,337,Sedgefield Country Club,70,7117
2219,1956,39,2010,2010-08-22,Wyndham Championship,5100000,260,-20,21407,Arjun Atwal,NULL,918000,337,Sedgefield Country Club,70,7117
2220,1957,39,2009,2009-08-23,Wyndham Championship,5100000,264,-16,26596,Ryan Moore,p,918000,337,Sedgefield Country Club,70,7117
2221,1958,39,2008,2008-08-17,Wyndham Championship,5100000,259,-21,25345,Carl Pettersson,NULL,918000,337,Sedgefield Country Club,70,7118
2222,1959,39,2007,2007-08-19,Wyndham Championship,5000000,266,-22,27649,Brandt Snedeker,NULL,900000,120,Forest Oaks CC,72,7333
2223,1960,39,2006,2006-10-08,Chrysler Classic of Greensboro,5000000,272,-16,1706,Davis Love III,NULL,900000,120,Forest Oaks CC,72,7333
2224,1961,39,2005,2005-10-02,Chrysler Classic of Greensboro,5000000,266,-22,24357,K.J. Choi,NULL,900000,120,Forest Oaks CC,72,7333
2225,1962,39,2004,2004-10-17,Chrysler Classic of Greensboro,4600000,270,-18,12645,Brent Geiberger,NULL,828000,120,Forest Oaks CC,72,7311
2226,1963,39,2003,2003-10-19,Chrysler Classic of Greensboro,4500000,266,-22,12680,Shigeki Maruyama,NULL,810000,120,Forest Oaks CC,72,7311
2227,1964,39,2002,2002-04-28,Greater Greensboro Chrysler Classic,3800000,272,-16,1797,Rocco Mediate,NULL,684000,120,Forest Oaks CC,72,7062
2228,1965,39,2001,2001-04-29,Greater Greensboro Chrysler Classic,3500000,272,-16,1527,Scott Hoch,NULL,630000,120,Forest Oaks CC,72,7062
2229,1966,39,2000,2000-04-23,Greater Greensboro Chrysler Classic,3000000,274,-14,2170,Hal Sutton,NULL,540000,120,Forest Oaks CC,72,7062
2230,1967,39,1999,1999-04-25,Greater Greensboro Chrysler Classic,2600000,265,-23,12660,Jesper Parnevik,NULL,468000,120,Forest Oaks CC,72,7062
2231,1968,39,1998,1998-04-26,Greater Greensboro Chrysler Classic,2200000,276,-12,1282,Trevor Dodds,p,396000,120,Forest Oaks CC,72,7062
2232,1969,39,1997,1997-04-27,Greater Greensboro Chrysler Classic,1900000,274,-14,10457,Frank Nobilo,p,342000,120,Forest Oaks CC,72,7062
2233,1970,39,1996,1996-04-28,Greater Greensboro Chrysler Classic,1800000,274,-14,1887,Mark O'Meara,NULL,324000,120,Forest Oaks CC,72,6958
2234,1971,39,1995,1995-04-23,KMart Greater Greensboro Open,1500000,274,-14,1385,Jim Gallagher Jr,NULL,270000,120,Forest Oaks CC,72,6958
2235,1972,39,1994,1994-04-24,KMart Greater Greensboro Open,1500000,275,-13,2131,Mike Springer,NULL,270000,120,Forest Oaks CC,72,6958
2236,1973,39,1993,1993-04-25,KMart Greater Greensboro Open,1500000,281,-7,1797,Rocco Mediate,p,270000,120,Forest Oaks CC,72,6958
2237,1974,39,1992,1992-04-26,KMart Greater Greensboro Open,1250000,272,-16,1706,Davis Love III,NULL,225000,120,Forest Oaks CC,72,6958
2238,1975,39,1991,1991-04-28,KMart Greater Greensboro Open,1125000,275,-13,1132,Mark Brooks,p,225000,120,Forest Oaks CC,72,6958
2239,1976,39,1990,1990-04-22,KMart Greater Greensboro Open,1250000,282,-6,1313,Steve Elkington,NULL,225000,120,Forest Oaks CC,72,6958
2240,1977,39,1989,1989-04-23,KMart Greater Greensboro Open,1000000,277,-11,1444,Ken Green,NULL,180000,120,Forest Oaks CC,72,6958
2241,1978,39,1988,1988-04-03,KMart Greater Greensboro Open,1000000,271,-17,1717,Sandy Lyle,p,180000,120,Forest Oaks CC,72,6958
2242,1979,39,1987,1987-04-05,Greater Greensboro Open,600000,282,-6,2099,Scott Simpson,NULL,108000,120,Forest Oaks CC,72,6984
2243,1980,39,1986,1986-04-06,Greater Greensboro Open,500000,275,-13,1717,Sandy Lyle,NULL,90000,120,Forest Oaks CC,72,6984
2244,1981,39,1985,1985-04-07,Greater Greensboro Open,400000,285,-3,2101,Joey Sindelar,NULL,72000,120,Forest Oaks CC,72,6984
2245,1982,39,1984,1984-04-08,Greater Greensboro Open,400000,280,-8,1068,Andy Bean,NULL,72000,120,Forest Oaks CC,72,6984
2246,1983,39,1983,1983-04-03,Greater Greensboro Open,400000,275,-13,2242,Lanny Wadkins,NULL,72000,120,Forest Oaks CC,72,6984
2247,1984,39,1982,1982-04-04,Greater Greensboro Open,300000,285,-3,1305,Danny Edwards,NULL,54000,120,Forest Oaks CC,72,6984
2248,1985,39,1981,1981-04-05,Greater Greensboro Open,300000,281,-7,1864,Larry Nelson,p,54000,120,Forest Oaks CC,72,6984
2249,1986,39,1980,1980-04-06,Greater Greensboro Open,250000,275,-13,2133,Craig Stadler,NULL,45000,120,Forest Oaks CC,72,6958
2250,1987,39,1979,1979-04-08,Greater Greensboro Open,250000,282,-6,1355,Raymond Floyd,NULL,45000,120,Forest Oaks CC,72,6958
2251,1988,39,1978,1978-04-02,Greater Greensboro Open,240000,282,-6,1051,Seve Ballesteros,NULL,48000,120,Forest Oaks CC,72,6958
2252,1989,39,1977,1977-04-03,Greater Greensboro Open,235000,276,-12,1305,Danny Edwards,NULL,47000,120,Forest Oaks CC,72,6958
2253,1990,39,1976,1976-04-04,Greater Greensboro Open,230000,268,-16,1401,Al Geiberger,NULL,46000,337,Sedgefield Country Club,71,6643
2254,1991,39,1975,1975-04-06,Greater Greensboro Open,225000,275,-9,2268,Tom Weiskopf,NULL,45000,337,Sedgefield Country Club,71,6643
2255,1992,39,1974,1974-04-07,Greater Greensboro Open,220000,270,-14,1189,Bob Charles,NULL,44066,337,Sedgefield Country Club,71,7012
2256,1993,39,1973,1973-04-02,Greater Greensboro Open,210000,267,-17,2015,Chi Chi Rodriguez,NULL,42000,337,Sedgefield Country Club,71,7012
2257,1994,39,1972,1972-04-02,Greater Greensboro Open,200000,272,-12,1033,George Archer,p,40000,337,Sedgefield Country Club,71,7034
2258,1995,39,1971,1971-04-04,Greater Greensboro Open,190000,275,-9,1017,Bud Allin,p,38000,337,Sedgefield Country Club,71,7034
2259,1996,39,1970,1970-04-05,Greater Greensboro Open,180000,271,-13,1955,Gary Player,NULL,36000,337,Sedgefield Country Club,71,7034
2260,1997,39,1969,1969-04-06,Greater Greensboro Open,160000,274,-10,1695,Gene Littler,p,32000,337,Sedgefield Country Club,71,6680
2261,1998,39,1968,1968-04-07,Greater Greensboro Open,137500,267,-17,1177,Billy Casper,NULL,27500,337,Sedgefield Country Club,71,6680
2262,1999,39,1967,1967-04-02,Greater Greensboro Open,125000,267,-17,1033,George Archer,NULL,25000,337,Sedgefield Country Club,71,6680
2263,2000,39,1966,1966-04-03,Greater Greensboro Open,100000,276,-8,2042,Doug Sanders,p,20000,337,Sedgefield Country Club,71,6680
2264,2001,39,1965,1965-04-04,Greater Greensboro Open,70000,273,-11,2119,Sam Snead,NULL,11000,337,Sedgefield Country Club,71,6680
2265,2002,39,1964,1964-04-05,Greater Greensboro Open,45000,277,-7,1108,Julius Boros,p,6600,337,Sedgefield Country Club,71,6680
2266,2003,39,1963,1963-04-14,Greater Greensboro Open,37500,270,-14,2042,Doug Sanders,NULL,5500,337,Sedgefield Country Club,71,6680
2267,2004,39,1962,1962-04-15,Greater Greensboro Open,35000,275,-9,1177,Billy Casper,NULL,5300,337,Sedgefield Country Club,71,6680
2268,2005,39,1961,1961-04-16,Greater Greensboro Open,22500,276,-8,2125,Mike Souchak,NULL,3200,337,Sedgefield Country Club,71,6680
2269,2006,39,1960,1960-04-17,Greater Greensboro Open,20000,270,-14,2119,Sam Snead,NULL,2800,370,Starmount Forest CC,71,6630
2270,2007,39,1959,1959-04-12,Greater Greensboro Open,15000,278,-6,1345,Dow Finsterwald,NULL,2000,370,Starmount Forest CC,71,6630
2271,2008,39,1958,1958-04-13,Greater Greensboro Open,15000,275,-9,1422,Bob Goalby,NULL,2000,370,Starmount Forest CC,71,6630
2294,2027,40,2022,2022-08-14,FedEx St. Jude Championship,15000000,265,-15,47483,Will Zalatoris,p,2700000,419,TPC Southwind,70,7243
2295,2028,40,2021,2021-08-22,THE NORTHERN TRUST,9500000,264,-20,29725,Tony Finau,p,1710000,195,Liberty National Golf Club,71,7410
2296,2029,40,2020,2020-08-23,THE NORTHERN TRUST,9500000,254,-30,30925,Dustin Johnson,NULL,1710000,404,TPC Boston,71,7308
2297,2030,40,2019,2019-08-11,THE NORTHERN TRUST,9250000,268,-16,34360,Patrick Reed,NULL,1665000,195,Liberty National Golf Club,71,7370
2298,2031,40,2018,2018-08-26,THE NORTHERN TRUST,9000000,266,-18,47959,Bryson DeChambeau,NULL,1620000,305,Ridgewood CC,71,7385
2299,2032,40,2017,2017-08-27,THE NORTHERN TRUST,8750000,267,-13,30925,Dustin Johnson,p,1575000,130,Glen Oaks Club,70,7346
2300,2033,40,2016,2016-08-28,The Barclays,8500000,275,-9,34360,Patrick Reed,NULL,1530000,23,Bethpage State Park (Black),71,7468
2301,2034,40,2015,2015-08-30,The Barclays,8250000,261,-19,28089,Jason Day,NULL,1485000,283,Plainfield CC,70,7012
2302,2035,40,2014,2014-08-24,The Barclays,8000000,270,-14,24781,Hunter Mahan,NULL,1440000,305,Ridgewood CC,71,7319
2303,2036,40,2013,2013-08-25,The Barclays,8000000,273,-11,24502,Adam Scott,NULL,1440000,195,Liberty National Golf Club,71,7353
2304,2037,40,2012,2012-08-26,The Barclays,8000000,274,-10,27095,Nick Watney,NULL,1440000,23,Bethpage State Park (Black),71,7468
2305,2038,40,2011,2011-08-28,The Barclays,8000000,194,-19,30925,Dustin Johnson,NULL,1440000,283,Plainfield CC,71,6964
2306,2039,40,2010,2010-08-29,The Barclays,7500000,272,-12,23108,Matt Kuchar,p,1350000,305,Ridgewood CC,71,7319
2307,2040,40,2009,2009-08-30,The Barclays,7500000,275,-9,22293,Heath Slocum,NULL,1350000,195,Liberty National Golf Club,71,7419
2308,2041,40,2008,2008-08-24,The Barclays,7000000,276,-8,6567,Vijay Singh,p,1260000,305,Ridgewood CC,71,7319
2309,2042,40,2007,2007-08-26,The Barclays,7000000,268,-16,6527,Steve Stricker,NULL,1260000,446,Westchester CC,71,6839
2310,2043,40,2006,2006-06-11,Barclays Classic,5750000,274,-10,6567,Vijay Singh,NULL,1035000,446,Westchester CC,71,6839
2311,2044,40,2005,2005-06-26,Barclays Classic,5750000,274,-10,20766,Padraig Harrington,NULL,1035000,446,Westchester CC,71,6839
2312,2045,40,2004,2004-06-13,Buick Classic,5250000,272,-12,21209,Sergio Garcia,p,945000,446,Westchester CC,71,6751
2313,2046,40,2003,2003-06-22,Buick Classic,5000000,271,-13,20094,Jonathan Kaye,p,900000,446,Westchester CC,71,6783
2314,2047,40,2002,2002-06-09,Buick Classic,3500000,272,-12,2106,Chris Smith,NULL,630000,446,Westchester CC,71,6722
2315,2048,40,2001,2001-06-24,Buick Classic,3500000,268,-16,21209,Sergio Garcia,NULL,630000,446,Westchester CC,71,6722
2316,2049,40,2000,2000-06-11,Buick Classic,3000000,276,-8,1927,Dennis Paulson,p,540000,446,Westchester CC,71,6722
2317,2050,40,1999,1999-06-27,Buick Classic,2500000,276,-8,2246,Duffy Waldorf,p,450000,446,Westchester CC,71,6722
2318,2051,40,1998,1998-06-14,Buick Classic,1800000,201,-12,8537,J.P. Hayes,p,324000,446,Westchester CC,71,6722
2319,2052,40,1997,1997-06-22,Buick Classic,1500000,268,-16,6522,Ernie Els,NULL,270000,446,Westchester CC,71,6722
